latitude,longitude,licence_status,diameter,bedrock_depth,finished_well_depth,static_water_level
-121.90235684169501,49.098406987631044,0,42.0,5.050617979016958,297.050617979017,20.05061797901696
-121.88120600609756,49.10787277155252,0,42.0,95.016613326172,594.016613326172,71.67294642689357
-121.90235684169501,49.098406987631044,0,42.0,119.30848010163027,235.30848010163027,163.30848010163027
-121.93843044040932,49.101863832851876,0,0.0,600.5586185361336,1028.5586185361337,98.22751259889068
-122.01900874074134,49.10032104435714,0,6.0,13.167809738654473,34.82768933655061,3.3276893365506113
-122.0048819748701,49.10538555853741,0,20.0,51.309390593182,32.058808598668264,8.058808598668264
-122.04696936053213,49.10212312333188,0,6.0,28.639178268318105,88.08361159541131,7.083611595411312
-121.90235684169501,49.098406987631044,0,42.0,245.53699947181434,812.381684122344,128.10643596817067
-121.88077448532243,49.121183247607775,0,0.0,58.26083470436286,6.438811178040169,26.123731982333084
-121.96016777572667,49.10631012111698,0,72.0,83.87470782191485,101.76607303244174,47.266073032441746
-122.01900874074134,49.10032104435714,0,20.0,13.222383565461525,37.42633031390252,4.426330313902519
-121.8952399194827,49.108136127795035,0,0.0,20.09447148102764,7.206960458056052,27.62251769834799
-122.0653514507214,49.08270974750745,0,0.0,50.282378451984684,27.14501490916664,6.145014909166642
-122.06436825344936,49.063731699118065,0,0.0,120.81708934062948,120.81708934062948,64.96931047908845
-122.06436825344936,49.063731699118065,0,0.0,73.64661617479699,167.64661617479697,74.06501788216515
-122.06436825344936,49.063731699118065,0,0.0,14.066272764435109,80.06627276443511,51.06627276443511
-122.06436825344936,49.063731699118065,0,0.0,47.04237124585274,125.37458328721175,125.37458328721175
-122.06436825344936,49.063731699118065,0,0.0,35.230000722922014,86.18610990473104,25.186109904731037
-122.06436825344936,49.063731699118065,0,0.0,30.514225435307516,42.04922694260219,14.049226942602191
-122.04696936053213,49.10212312333188,0,72.0,19.618597998784086,62.42841585591068,2.4284158559106777
-122.06436825344936,49.063731699118065,0,42.0,40.33265875983704,97.95383048323237,-0.046169516767633034
-122.06436825344936,49.063731699118065,0,42.0,42.169897797693736,97.20656424063641,6.20656424063641
-122.06436825344936,49.063731699118065,0,42.0,51.313705466921014,137.90974847644824,38.64888802732019
-121.98824418663968,49.10486586844265,0,42.0,73.40427004979728,74.53870008883239,31.53870008883239
-121.96016777572667,49.10631012111698,0,420.0,109.59514962971713,213.7936910232999,44.79369102329991
-122.00876100140461,49.093411349080576,0,6.0,16.772468191109006,32.65081601647368,7.650816016473673
-122.0048819748701,49.10538555853741,0,6.0,60.43198638512876,27.493408369188266,7.493408369188266
-121.97287527363285,49.107185397956826,0,0.0,84.5316512285117,189.1267131570365,29.281786905658752
-121.97287527363285,49.107185397956826,0,0.0,85.89648117423694,171.79594271113703,29.873801251699263
-122.03453233438772,49.11737896706711,0,0.0,40.405262053022675,60.22930079052236,20.6633416167617
-122.06436825344936,49.063731699118065,0,42.0,30.371004333837504,135.3710043338375,20.371004333837504
-122.01900874074134,49.10032104435714,0,42.0,16.91385741600291,111.01943784301974,7.019437843019747
-122.06436825344936,49.063731699118065,0,42.0,20.95122469929349,140.20584505327423,21.20584505327422
-122.06436825344936,49.063731699118065,0,42.0,31.193011628018805,120.16579219122261,16.16579219122261
-122.06436825344936,49.063731699118065,0,42.0,31.9060679761246,176.51848445720987,46.518484457209865
-122.06436825344936,49.063731699118065,0,42.0,20.740725511350075,137.42275991972198,34.422759919722
-122.06436825344936,49.063731699118065,0,42.0,25.695617632449604,134.4374218308393,47.437421830839305
-122.06436825344936,49.063731699118065,0,42.0,29.862144354985375,159.27779443406402,26.277794434064013
-122.06436825344936,49.063731699118065,0,42.0,25.200827327737873,140.28054411385997,28.280544113859964
-121.92479061139952,49.11999772390342,0,72.0,144.91141709455925,123.42365170467212,16.923651704672125
-121.92479061139952,49.11999772390342,0,72.0,131.19057542180633,120.06881162735745,16.068811627357444
-122.06653273568737,49.10713978663777,0,42.0,23.673524469844878,58.66360902171071,4.663609021710714
-121.93843044040932,49.101863832851876,0,42.0,98.06137650835062,223.37881350092565,84.31290236574893
-121.93843044040932,49.101863832851876,0,42.0,187.35184836025184,90.6119427107977,20.61194271079771
-122.06436825344936,49.063731699118065,0,0.0,11.424344083624714,85.1890013546123,26.94650375746732
-122.06436825344936,49.063731699118065,0,42.0,32.835231951535974,175.83523195153597,49.06554298987713
-122.0048819748701,49.10538555853741,0,72.0,64.61293897398284,76.18706340818606,9.18706340818606
-122.06436825344936,49.063731699118065,0,42.0,66.94018661940495,144.94018661940495,69.94018661940495
-121.97180217708117,49.09721990775146,0,42.0,88.70206788161808,42.17952101214655,31.179521012146555
-121.97180217708117,49.09721990775146,0,42.0,87.6622913831402,40.305180720633224,18.305180720633224
-121.98824418663968,49.10486586844265,0,42.0,78.99893012149259,67.67957576124881,30.679575761248806
-122.03428238089364,49.086402696682086,0,6.0,16.1138476444545,75.33001631648058,5.330016316480574
-122.06436825344936,49.063731699118065,0,42.0,26.62337055198032,178.7695937966914,100.7695937966914
-122.04696936053213,49.10212312333188,0,72.0,29.610681483842807,72.90697757919357,8.906977579193564
-122.06436825344936,49.063731699118065,0,42.0,44.12966258216338,76.89744364059794,20.89744364059795
-121.98824418663968,49.10486586844265,0,0.0,81.46105089050228,67.07145346637412,7.071453466374127
-122.06653273568737,49.10713978663777,0,42.0,42.06304426440074,165.85912576298918,0.6991257629891849
-121.99255448065531,49.11977379162716,0,72.0,86.37547299225022,75.97038945703831,3.9703894570383094
-121.99255448065531,49.11977379162716,0,72.0,84.04154187237015,52.29472585487119,5.294725854871185
-122.03428238089364,49.086402696682086,0,20.0,15.729880179361516,22.934596575013696,119.9345965750137
-122.06436825344936,49.063731699118065,0,6.0,23.42957116058789,11.139148951432816,25.639148951432816
-122.06436825344936,49.063731699118065,0,42.0,23.69111798640504,154.57316759194222,15.573167591942212
-122.01259697312776,49.11669875697971,0,72.0,60.45134767752174,103.44587401797084,4.815206483237497
-122.01259697312776,49.11669875697971,0,72.0,61.20494186125869,103.40984721273014,5.39169756884209
-122.0048819748701,49.10538555853741,0,42.0,63.438117690340775,45.70648753032213,10.70648753032213
-122.0653514507214,49.08270974750745,0,6.0,42.10477919307104,17.013150654231307,2.0131506542313056
-122.06436825344936,49.063731699118065,0,42.0,155.34402339115226,816.3440233911523,28.249225467114428
-122.04532317323071,49.08427144229445,0,6.0,32.13044134016398,18.29315627768723,5.293156277687231
-122.07159952794687,49.11731609472796,0,20.0,46.422614602492764,88.20238547768108,7.202385477681076
-122.07159952794687,49.11731609472796,0,6.0,64.55833501908137,14.100961611292142,9.100961611292142
-122.06436825344936,49.063731699118065,0,42.0,18.82728375133834,156.82728375133834,78.82728375133834
-122.04696936053213,49.10212312333188,0,42.0,18.753162736056186,79.03477894390296,6.0347789439029595
-122.06436825344936,49.063731699118065,0,42.0,14.673427179192124,165.67342717919212,12.673427179192124
-122.07159952794687,49.11731609472796,0,6.0,64.24358283178506,28.645214075206482,6.145214075206481
-122.0048819748701,49.10538555853741,0,72.0,56.98361620835326,74.55083742935942,13.626807403378798
-122.07159952794687,49.11731609472796,0,6.0,64.19269693003747,14.541679228283831,9.041679228283831
-122.06436825344936,49.063731699118065,0,42.0,21.635852834470786,126.30466909337837,16.994275215931456
-122.07159952794687,49.11731609472796,0,6.0,46.23222956407643,15.573349646680022,9.573349646680022
-122.04696936053213,49.10212312333188,0,72.0,29.581048703856535,235.30369914201344,3.303699142013434
-122.00876100140461,49.093411349080576,0,20.0,17.848692329689364,44.540429862635065,7.540429862635065
-122.04461714333287,49.11655687804467,0,72.0,47.1396385479472,70.37697232144839,8.872089655043805
-122.03453233438772,49.11737896706711,0,72.0,46.18492209550725,178.04608478687794,3.046084786877934
-122.06436825344936,49.063731699118065,0,0.0,55.71669890569363,138.88290604482236,18.007107381306916
-122.04554463189565,49.130654370670854,0,0.0,40.35194382898848,60.60672060391669,13.709998780238527
-122.01259697312776,49.11669875697971,0,0.0,11.051456670198073,59.776331033048656,7.102167048446765
-122.06653273568737,49.10713978663777,0,0.0,46.23503050743523,12.44326046114704,8.30672744769905
-122.06653273568737,49.10713978663777,0,0.0,41.01481589617204,53.77189288318181,6.2598166749802795
-122.06653273568737,49.10713978663777,0,0.0,40.552046041962825,59.319173890365235,3.798110800390324
-122.06653273568737,49.10713978663777,0,0.0,40.791764733051096,39.68018246759589,5.680182467595893
-122.06653273568737,49.10713978663777,0,0.0,40.92169481890536,65.00207227420114,6.520058666033197
-122.06653273568737,49.10713978663777,0,0.0,37.7112317770204,40.220343163991515,4.67866037769645
-122.06105107281418,49.11591211432145,0,0.0,42.59902668584317,61.15976339560815,17.58961618180684
-122.04696936053213,49.10212312333188,0,0.0,31.279735275730715,42.94683416183331,6.201455725357061
-122.04696936053213,49.10212312333188,0,0.0,30.955083507548203,50.88582261737023,12.870709898180401
-122.04461714333287,49.11655687804467,0,0.0,57.1891791998943,56.77536551924317,9.953257306767723
-122.04461714333287,49.11655687804467,0,0.0,56.795900908963844,61.30599454512215,9.479026172592118
-122.0844970061721,49.126540527959584,0,0.0,67.1156651166416,14.380919534910136,6.032763579731561
-122.07159952794687,49.11731609472796,0,0.0,65.16238858018707,11.797711171736125,8.555204938395173
-122.07159952794687,49.11731609472796,0,0.0,65.48328764593342,8.89317466413012,8.3526405638624
-122.06105107281418,49.11591211432145,0,0.0,56.63658360771811,14.380413472071556,9.611171874079892
-122.06105107281418,49.11591211432145,0,0.0,55.47211528982078,42.16664557288091,13.331316457569814
-122.07159952794687,49.11731609472796,0,0.0,48.08922585900798,14.856849887608458,9.260057954608731
-122.07159952794687,49.11731609472796,0,0.0,57.57098489925047,17.25303355342824,7.260272650381653
-122.04461714333287,49.11655687804467,0,0.0,58.27343548976117,70.95287279800567,49.101999593063105
-122.07159952794687,49.11731609472796,0,0.0,59.26295369391625,14.793795914419386,8.759826649888673
-122.06105107281418,49.11591211432145,0,0.0,67.11160774501788,25.86734331181714,27.439991895708864
-122.07159952794687,49.11731609472796,0,0.0,65.58292657526029,13.401799000274112,9.608161753397074
-122.06105107281418,49.11591211432145,0,0.0,66.06421415976295,60.68417467097869,20.68417467097869
-122.07159952794687,49.11731609472796,0,0.0,65.02148460687614,32.14244236777693,6.347269445808668
-122.07159952794687,49.11731609472796,0,0.0,64.298024869911,9.501181757917623,5.830041882462702
-122.06105107281418,49.11591211432145,0,0.0,65.1208777305981,90.29384062887816,10.141701156824148
-122.06105107281418,49.11591211432145,0,0.0,56.226274929605815,39.65365720109322,36.165040569841786
-122.04461714333287,49.11655687804467,0,0.0,58.101096659408334,58.71774886451888,50.08371060984138
-122.02788882684736,49.10364015997879,0,0.0,19.90689390445658,49.88895125508518,2.4568218446593804
-122.04696936053213,49.10212312333188,0,0.0,28.867313054903253,41.510581003486415,40.510581003486415
-122.04696936053213,49.10212312333188,0,0.0,29.454431780662883,72.43477516239597,15.434775162395967
-122.04696936053213,49.10212312333188,0,0.0,28.94280842367719,74.88972801184818,14.354533722144453
-122.04696936053213,49.10212312333188,0,0.0,28.284965874640662,59.27918974892314,15.122323148050787
-122.04461714333287,49.11655687804467,0,0.0,20.579617365051288,57.48520911403487,15.485209114034872
-122.04461714333287,49.11655687804467,0,0.0,17.888861069319063,58.61260332039636,7.612603320396358
-122.04696936053213,49.10212312333188,0,0.0,29.705239497341147,62.73247913824937,15.398020469843555
-122.02788882684736,49.10364015997879,0,0.0,20.489399838725774,84.67365662391242,10.673656623912423
-122.0048819748701,49.10538555853741,0,0.0,13.134902278171904,37.43687842534916,11.417256310469336
-122.01900874074134,49.10032104435714,0,0.0,14.131877096187665,42.5403489586898,3.540348958689795
-122.01900874074134,49.10032104435714,0,0.0,13.969247337141912,24.97253151930575,5.51434662520675
-122.04461714333287,49.11655687804467,0,0.0,58.94674491551157,50.80090217264119,28.264536030623276
-122.04461714333287,49.11655687804467,0,0.0,46.691041370294215,63.065662705532596,17.223891506890084
-122.03453233438772,49.11737896706711,0,0.0,41.10187417027922,60.74820871723698,10.87698611036303
-122.04461714333287,49.11655687804467,0,0.0,46.07483811454476,49.52857709469115,16.414931141322814
-122.04461714333287,49.11655687804467,0,0.0,59.08616087456072,45.987490219042904,30.987490219042904
-122.04461714333287,49.11655687804467,0,0.0,46.22785041670918,60.24088428526635,6.749904666112261
-122.04461714333287,49.11655687804467,0,0.0,47.40493304042582,34.07684086921833,30.076840869218326
-122.04461714333287,49.11655687804467,0,0.0,47.61973505409756,45.696357532458244,17.148870463501325
-122.03453233438772,49.11737896706711,0,0.0,38.47766362011454,75.21557226727042,13.296947020122815
-122.03453233438772,49.11737896706711,0,0.0,41.326458819852874,42.07577398709056,17.116024011599368
-122.03453233438772,49.11737896706711,0,0.0,41.68113823151158,44.24831654842318,11.373075742209789
-122.03453233438772,49.11737896706711,0,0.0,39.911753490854224,55.519512248714136,4.519512248714134
-122.04461714333287,49.11655687804467,0,0.0,48.07570951355985,60.5275208808883,6.932184679209396
-122.03453233438772,49.11737896706711,0,0.0,39.61286464964384,59.787893368263376,13.511844549841637
-122.04461714333287,49.11655687804467,0,0.0,47.9600923660776,60.41615734877773,6.204533834708824
-122.03453233438772,49.11737896706711,0,0.0,48.63161376721932,70.73453765827627,7.086339637741653
-122.04461714333287,49.11655687804467,0,0.0,47.3532007549443,30.447648404606767,3.447648404606767
-122.03453233438772,49.11737896706711,0,0.0,39.6330736962768,64.72673423021126,10.60096891297376
-122.03453233438772,49.11737896706711,0,0.0,40.759370740914896,60.51682297128765,9.556691700470923
-122.0844970061721,49.126540527959584,0,0.0,61.90984155422199,18.028106464976528,6.826509207186536
-122.0844970061721,49.126540527959584,0,0.0,63.10980687091591,81.22763083981093,9.227630839810924
-122.0844970061721,49.126540527959584,0,0.0,65.74210326233653,79.99390385703158,9.993903857031581
-122.0627174833831,49.13026394655687,0,0.0,48.27707937542152,81.73250585553991,15.293411766494629
-122.07159952794687,49.11731609472796,0,0.0,57.721852846748654,16.656479996239813,14.213032857516138
-122.07159952794687,49.11731609472796,0,0.0,57.54099870759209,17.4408934325279,10.930398160465188
-122.0627174833831,49.13026394655687,0,0.0,45.36350813539531,29.399602326372257,10.294295455908623
-122.0627174833831,49.13026394655687,0,0.0,51.974076585977244,24.749710701030505,13.790096949985609
-122.0627174833831,49.13026394655687,0,0.0,50.87474505793644,29.68980443027061,14.376496593590424
-122.0627174833831,49.13026394655687,0,0.0,51.43083130607251,30.148665885546034,14.148665885546034
-122.0844970061721,49.126540527959584,0,0.0,55.1980253616751,24.669307242134877,16.669307242134877
-122.04554463189565,49.130654370670854,0,0.0,52.15417881370526,85.4944110083917,13.472087363462062
-122.04554463189565,49.130654370670854,0,0.0,41.32048814509044,27.313147229142654,9.484632396068172
-122.04554463189565,49.130654370670854,0,0.0,48.70217995771697,18.918798410010098,11.918798410010096
-122.04554463189565,49.130654370670854,0,0.0,47.2038760939236,16.11784784538267,8.200968945702355
-122.04554463189565,49.130654370670854,0,0.0,48.8284537316106,25.515194768306962,11.638259518938046
-122.04554463189565,49.130654370670854,0,0.0,50.80891261907371,12.288479096378015,14.615845801899534
-122.02689998537012,49.133565875984,0,0.0,36.9297603876164,38.03802502124046,7.079286747289451
-122.04554463189565,49.130654370670854,0,0.0,40.25532950499348,19.726757445803454,9.512489516688177
-122.04554463189565,49.130654370670854,0,0.0,50.21418469803426,65.35859533475595,14.92739321049091
-122.02689998537012,49.133565875984,0,0.0,36.31018797044274,39.96683278385891,1.9668327838589112
-122.02689998537012,49.133565875984,0,0.0,7.64999761749997,50.517055498237646,6.634580016991789
-122.02689998537012,49.133565875984,0,0.0,8.681791416947881,30.960833275958635,7.504454661586945
-122.02689998537012,49.133565875984,0,0.0,8.647982582498758,29.931477476882876,4.588256303102267
-122.02689998537012,49.133565875984,0,0.0,36.45869862128346,37.632587481106455,7.015003807182043
-122.02689998537012,49.133565875984,0,0.0,9.189753209810139,34.29839344851147,3.2983934485114688
-122.02689998537012,49.133565875984,0,0.0,36.71870385244875,68.21779720337851,7.664762283066932
-122.04554463189565,49.130654370670854,0,0.0,40.959951423259355,24.134165750362655,10.757922505787404
-122.0045743698428,49.140411377754084,0,0.0,27.088120748246475,18.47080455446001,9.817802503776246
-122.00876100140461,49.093411349080576,0,0.0,40.28842574356152,13.722344433931523,20.283288521391995
-122.01900874074134,49.10032104435714,0,0.0,16.5338381783507,14.643701758568266,11.643701758568266
-122.00876100140461,49.093411349080576,0,0.0,17.831209221747528,33.70189522887163,12.829474607735683
-122.04696936053213,49.10212312333188,0,0.0,29.05577750440374,65.995838078903,9.199844485460407
-122.04696936053213,49.10212312333188,0,0.0,27.697190262974306,12.367133743305356,8.711072053288932
-122.00876100140461,49.093411349080576,0,0.0,19.422814284016457,10.812673548034638,19.246365856729746
-122.04696936053213,49.10212312333188,0,0.0,29.411125825422946,59.25778270757971,53.25778270757971
-122.05585825178228,49.08470857786123,0,0.0,34.00692528781888,12.82541360485969,14.694495563741377
-122.00876100140461,49.093411349080576,0,0.0,18.289433344382175,19.88913452420887,12.38511127221973
-122.04696936053213,49.10212312333188,0,0.0,30.399343397932462,65.44640449564845,22.310411550234512
-122.01900874074134,49.10032104435714,0,0.0,16.641917679123686,30.95712160724946,6.8958615556013285
-122.05585825178228,49.08470857786123,0,0.0,34.144656840668766,62.98641718809312,20.98641718809312
-122.01900874074134,49.10032104435714,0,0.0,18.911333403679453,30.122605874937946,6.952764613190164
-122.00876100140461,49.093411349080576,0,0.0,43.524090624722206,7.7591839649529515,13.487847814157954
-122.01900874074134,49.10032104435714,0,0.0,15.037260826169666,40.387349462797474,6.5066797775998335
-122.01259697312776,49.11669875697971,0,0.0,12.327456911186772,145.91364457916222,8.370753830775914
-122.01259697312776,49.11669875697971,0,0.0,12.73126443381172,201.5526049214089,7.061182092873063
-122.04532317323071,49.08427144229445,0,0.0,23.535999625530394,400.86514784595374,11.230117413081
-122.04696936053213,49.10212312333188,0,0.0,30.23873588078918,30.63059026969722,23.685040964913924
-122.0048819748701,49.10538555853741,0,0.0,13.407536578513554,56.56036416160743,44.56036416160743
-122.0653514507214,49.08270974750745,0,0.0,51.699498516692024,38.47394723952123,3.9739472395212316
-122.02689998537012,49.133565875984,0,0.0,37.71821851489173,64.62448074275684,8.62448074275684
-122.0627174833831,49.13026394655687,0,0.0,52.901300938593764,61.203164507442914,15.203164507442917
-122.00876100140461,49.093411349080576,0,0.0,19.157129404538143,24.157129404538143,5.590309465686467
-122.0627174833831,49.13026394655687,0,0.0,53.026494984340694,25.62756586242018,9.62756586242018
-122.06653273568737,49.10713978663777,0,0.0,42.716034338932,77.44973525260157,11.449735252601572
-122.06105107281418,49.11591211432145,0,0.0,66.62961519896129,62.997938993609736,25.07913952235401
-122.01900874074134,49.10032104435714,0,0.0,16.561428508919338,39.590392121049256,2.5903921210492564
-122.06653273568737,49.10713978663777,0,0.0,42.77251447999159,105.36316282193047,2.363162821930472
-122.00876100140461,49.093411349080576,0,0.0,18.09147805404432,66.35626997353087,7.223970830893415
-122.03428238089364,49.086402696682086,0,0.0,14.011425863315944,29.89296762514875,3.8929676251487493
-122.01900874074134,49.10032104435714,0,0.0,14.939142088747815,48.47036739814791,3.970367398147907
-122.00876100140461,49.093411349080576,0,0.0,16.26404214274285,42.12569917206673,4.125699172066732
-122.0653514507214,49.08270974750745,0,0.0,50.88542423406161,18.560212580859442,5.560212580859443
-122.0653514507214,49.08270974750745,0,0.0,22.885948456158594,50.61318157019973,5.6131815701997265
-122.0844970061721,49.126540527959584,0,0.0,76.37973144866511,104.37973144866511,8.085514106100867
-122.0844970061721,49.126540527959584,0,0.0,73.44961570445717,121.6869223633079,8.674809085967564
-122.04532317323071,49.08427144229445,0,0.0,18.678103496620956,124.77998210248609,9.779982102486084
-122.04532317323071,49.08427144229445,0,0.0,32.18797675476667,84.02272197769838,39.02272197769838
-122.05585825178228,49.08470857786123,0,0.0,33.743467250527786,90.68848589941221,6.807735363041802
-122.03428238089364,49.086402696682086,0,0.0,11.718218806872304,71.7038692247782,3.703869224778207
-122.03511979951182,49.15737422227293,0,0.0,159.54547776414,224.54547776414,68.56609766712309
-122.02788882684736,49.10364015997879,0,0.0,17.173818837891503,70.29732992503658,2.2973299250365846
-122.03453233438772,49.11737896706711,0,0.0,41.36172207226948,80.93998310189282,13.222064476831148
-122.07159952794687,49.11731609472796,0,0.0,64.34995464074935,24.392261239863945,4.392261239863944
-122.00876100140461,49.093411349080576,0,0.0,17.156858878704597,42.26625412310211,21.26625412310211
-122.03453233438772,49.11737896706711,0,0.0,39.45188950284615,61.167350235270405,32.167350235270405
-122.04554463189565,49.130654370670854,0,0.0,52.31752887819307,105.88166179408879,10.881661794088789
-122.0045743698428,49.140411377754084,0,0.0,25.921065796824546,64.83966527585618,8.298157596406762
-122.0627174833831,49.13026394655687,0,0.0,49.78064807182832,49.78064807182832,19.78064807182832
-122.04554463189565,49.130654370670854,0,0.0,48.108583680022015,74.16362585810143,5.163625858101428
-122.03428238089364,49.086402696682086,0,43.706900000000005,3.1566321231455987,51.1566321231456,17.28651647231201
-122.03428238089364,49.086402696682086,0,0.0,7.893903875550405,36.87949763449426,18.57341300710655
-122.0627174833831,49.13026394655687,0,0.0,34.31709808035326,199.88114097192636,40.66910816726357
-122.00876100140461,49.093411349080576,0,0.0,17.220270887603043,85.30627995197257,9.965276609572896
-122.04532317323071,49.08427144229445,0,72.0,30.36388267296646,29.442445783069825,5.942445783069825
-122.04532317323071,49.08427144229445,0,0.0,33.04563543071338,25.117375506613648,6.117375506613647
-122.04461714333287,49.11655687804467,0,0.0,20.56078911826025,71.8904381256098,7.890438125609806
-122.04532317323071,49.08427144229445,0,272.0,29.306936073637456,35.11890799405992,6.11890799405992
-122.04532317323071,49.08427144229445,0,156.0,28.656293848101093,26.884972585647645,5.084972585647645
-122.05585825178228,49.08470857786123,0,72.0,27.86791426461193,30.59263968929162,10.592639689291621
-122.02788882684736,49.10364015997879,0,6.0,20.49979740734143,89.39573293786914,7.300785852059064
-122.0627174833831,49.13026394655687,0,6.0,51.60778873029092,39.32721597823368,15.905733933849152
-122.04554463189565,49.130654370670854,0,6.0,47.26474514125108,25.192467904395514,5.192467904395514
-122.02788882684736,49.10364015997879,0,6.0,19.717269851238893,59.27519369704433,5.77519369704433
-122.0048819748701,49.10538555853741,0,6.0,12.693031443375048,29.3797465657346,11.988438315880828
-122.07159952794687,49.11731609472796,0,6.0,65.42532480525799,16.04610530125474,3.046105301254741
-122.02689998537012,49.133565875984,0,6.0,37.59645668052521,49.74696458192242,5.2469645819224215
-122.01259697312776,49.11669875697971,0,0.0,11.288637263678558,62.749096621055955,6.7490515927728785
-122.03453233438772,49.11737896706711,0,72.0,37.47987368106381,62.16759237089997,5.106496118591614
-122.0627174833831,49.13026394655687,0,0.0,41.040983849136545,138.3390087206758,29.969081763869237
-122.06653273568737,49.10713978663777,0,72.0,34.082708648208985,70.96686157918997,8.407935670820908
-122.04554463189565,49.130654370670854,0,42.0,49.63009024481711,244.14888055836417,9.148880558364166
-122.07159952794687,49.11731609472796,0,42.0,64.68749730027503,176.04107657314032,5.041076573140308
-122.0048819748701,49.10538555853741,0,6.0,12.951912639140843,34.1349718100156,3.1349718100156014
