pca1,pca2,pca3,pca4,pca5,pca6,pca7,Lat,Long,WELL_TAG_NUMBER
-35122.61833821343,-82.28323794884935,970.7447852557026,-64.06157001539418,-10.462420276486537,-1.0614977050940195,-0.28316514257716574,49.035374,-122.36725,10231
-39591.4713346057,1089.4234920870176,6.972480317848982,25.3118304840695,-24.49945677257143,0.7442783030499712,0.10581869686675854,49.047713,-122.4021,5762
-39539.04792452388,-43.48118332581451,-24.800649308764402,39.18788293325441,16.240113981257128,-1.9062062526141754,0.06065914437867075,49.028698999999996,-122.404284,5815
-38700.1049487312,-55.05417435413227,-27.25950731064727,-61.63891851041676,-26.128557755057866,0.8601219610829375,0.09283438139147412,49.044149,-122.36478500000001,6654
-31362.10606192888,-57.78901892995051,-31.174755222622306,-57.72154902335643,10.623355030555123,0.20987032356173713,0.028505727010536584,49.039339,-122.38521999999999,13992
-30369.018815806765,-47.38766062177007,14.327083496627425,50.64716158408537,-6.6302310609743085,-1.55250098380961,0.07097602170264626,49.028784,-122.40338,14985
-30276.1015620015,-57.933441335653605,-31.249750670595002,-54.21010635344163,-20.336187068546298,0.7798207632481198,0.0719012413951249,49.034962,-122.377476,15078
-34750.10158155637,-56.006934252973004,-29.090684040584506,-54.622220808024494,-19.209016352446934,0.6719904720039656,0.07663483547374832,49.044669,-122.372647,10604
-34747.08853193146,-53.18500036349233,-28.75419752242092,-29.44432008900302,6.0677275780430975,-0.30560536550924644,0.04809595447596234,49.030926,-122.37968799999999,10607
-34728.099696718746,-55.57897707562127,-29.06769765729515,-50.74335222594088,-13.763376584732875,0.4910736419461975,0.07001352053503423,49.04195,-122.375459,10626
-34704.08674942129,-52.8824667905513,-28.695721472277857,-26.52464047608839,5.593172933965944,-0.35056245040758943,0.04952357481218367,49.043631,-122.38040500000001,10650
-34629.10593774603,-56.957340524660296,-29.28457161781759,-62.65823192767441,-24.993759340806477,0.9412962069451418,0.0823959452382307,49.03706,-122.377778,10725
-34604.115580300895,-58.11600293135684,-30.02707072147852,-73.6573452052716,13.24552073438155,0.39190880851794485,0.02474154354831302,49.045756,-122.364217,10750
-34598.09758801261,-54.87920597439622,-29.229377703466508,-44.2357270439024,8.46797208076505,-0.0701225509356239,0.040104277635316765,49.046529,-122.373828,10756
-34558.10167375271,-56.12187031840003,-29.179776185738362,-54.88255412978578,-20.18140522323999,0.7007035918004563,0.08041944985820157,49.033623,-122.37778,10796
-34547.11080420523,-57.28048701076131,-29.84217267443504,-65.84095764613679,11.975698728443335,0.27033263774488125,0.028967286098251322,49.025551,-122.397551,10807
-34545.10101554833,-55.9437061645644,-29.18996158205111,-53.27606892559656,-16.39192675918043,0.5949365251565242,0.07269516834190055,49.045929,-122.367896,10809
-34539.04062820614,-44.64929827663063,-26.723438415183423,48.91152049197892,-6.657926390401793,-1.5320500966807316,0.08852214058088717,49.045922,-122.373056,10815
-34534.096413606385,-54.69513888908353,-29.208137397936742,-42.30801013136492,8.154270112353025,-0.099054638833777,0.041057790499294915,49.044585999999995,-122.380503,10820
-34530.08534613205,-54.13251728589325,-18.785517121381197,-34.58736960087544,-11.243571159118812,0.12214704526523915,0.0673575406136855,49.035614,-122.36828700000001,10824
-34527.110212268926,-57.18246855637034,-29.825526866631094,-64.8707354023799,11.817938756649726,0.2555123857403712,0.02936312330204933,49.038641999999996,-122.38936100000001,10827
-34476.104833983,-56.23596708223056,-29.61092767850185,-56.07033808050052,10.388376657259782,0.11834580881511554,0.03374168077876165,49.041290999999994,-122.36676499999999,10878
-34954.10344584917,-55.78158711996503,-29.317498840777258,-53.855223336223595,10.033780565475896,0.07348485531094634,0.03564518771035579,49.045745000000004,-122.380338,10400
-34933.99712432981,-37.10523097168413,-24.36185887179502,116.29719350933004,-45.948364512659715,-2.036785179953689,0.164502270518152,49.046483,-122.380329,10420
-34920.810880156605,-71.60048774974867,570.788488312489,-58.56800321601797,-10.595128194372101,-0.4662449508895418,-0.14361148001432703,49.036984999999994,-122.36735300000001,10433
-34914.10090139003,-55.79799084280022,-28.98930675728013,-53.396423639222924,-18.393693957230813,0.6292066836604484,0.07609585667141391,49.041095,-122.375497,10440
-34912.60813958633,1062.7915043972314,-1.3825737384991894,-197.85522581303826,11.688640695512538,4.348362791728766,-0.017144886519201416,49.043043,-122.39665500000001,10441
-34895.071078738285,-49.97939165471959,-27.905856885918123,-0.9218696051951614,1.43782650035902,-0.7567555286039321,0.0632338717834911,49.029643,-122.392248,10459
-34842.09856184329,-55.44024439086204,-28.903358920790414,-49.82731305334587,-20.99925873275501,0.6148078951800658,0.08065529055713178,49.046516,-122.364865,10512
-25428.92636422634,-18.512732354249962,-10.034389240929888,208.24845211453308,-69.20044100285283,-3.1274974952162244,0.2046754725001858,49.045642,-122.36466999999999,19925
-25925.10071484695,-60.047613764626696,-30.35283892983988,-55.254314187857176,-24.238761320635387,0.9624812580200316,0.06988363355289806,49.025738,-122.392008,19429
-28725.980845645125,-42.04258890049681,119.70301421445079,20.44335771832051,23.208827213849382,-1.7069475608674216,-0.022338215035857853,49.046478,-122.401622,16628
-29107.195776186476,1132.5603914399592,33.57350841143527,463.3663315866415,-78.36261794801315,-6.295110157939327,0.2872552238192056,49.047923,-122.40441100000001,16246
-28416.0948235684,-58.90958582768005,-20.096891473958117,-52.836674720176966,-22.505580193911033,0.8148424605419539,0.06848063873671786,49.045002000000004,-122.372684,16938
-28415.09266188864,-58.45547558930378,-20.034667836215743,-48.77227593060672,-19.115076229098072,0.6707220279832938,0.06499211405318821,49.039711,-122.397722,16939
-22184.09048679848,-58.910607223982176,-34.929793190041174,-31.20176707124448,6.21935722082574,-0.013404711032276447,0.029194598146968172,49.02458,-122.39426599999999,23170
-22183.093486301903,-59.45107084659234,-35.06374630104915,-36.10643064637864,7.0157676409431,0.0636597367985099,0.026650300204890603,49.024347999999996,-122.396197,23171
-21030.07257911389,-57.47580694286327,-22.988004944399513,-10.850911191984927,7.052484794517162,-0.41181909159108393,0.028031604331638288,49.046475,-122.39406799999999,24324
-22020.036235562206,-41.35657945131156,-2.8731000945203475,17.652870874434523,-39.18528758286156,-0.06823759474837712,0.0969817510980292,49.045897,-122.368622,23334
-21405.947744613226,-70.50880176427826,285.31394054647825,-58.83528293039517,-21.087813239012924,0.5115645594598587,2.009757171663137,49.04214,-122.38148000000001,23948
-20829.0221938945,-47.271629391272874,-27.908061764968377,80.59992394557916,18.47112428062745,-2.3528020848324016,0.04057350376658131,49.026745,-122.40578500000001,24525
-21286.03778170654,-39.25848634457929,-25.836780491765122,34.258223359706456,-37.015496199307535,-0.37043193362669496,0.10558406291426317,49.045832,-122.36817099999999,24068
-21833.10560087918,-62.38633844855879,-35.462745146361016,-60.77393029912474,-26.448583963098315,1.2012725504586963,0.06642003932323143,49.032175,-122.379494,23521
-23892.08622968202,-60.771911168687666,-9.191164586346902,-48.65874502925762,-23.12526702059958,0.8198737092724796,0.05947613264883807,49.045812,-122.36776100000002,21462
-23105.097441086127,-61.60540741875856,-24.651534335476068,-56.36566666225231,-33.14436013971223,1.2067465039114686,0.0755302893806747,49.039285,-122.36841799999999,22249
-23635.958883925894,-34.265989104548595,-25.778922777639526,186.85770524530773,12.36923038674364,-4.298071782551068,0.08482115176866532,49.028483,-122.404273,21718
-17197.059703494306,-56.262725343767706,-29.146705675381842,14.374902400270635,0.8491525275143923,-0.6777205346029429,0.040409098676242726,49.029368,-122.403237,28157
-16540.09298327789,-62.887070423999546,-31.226092102213993,-42.8777395604129,-15.180787705754708,0.7387739570331188,0.048268618844782354,49.0407,-122.367347,28814
-16956.09319361108,-62.768386250122475,-27.802534658565595,-43.02367213442009,8.165557079727323,0.26346044326754003,0.011752577330488453,49.041015,-122.36734299999999,28398
-17522.098209462743,-62.80152753854288,-37.273381835052206,-47.39940017193427,-22.59052084516448,0.9615257900171381,0.058435031659417,49.039803000000006,-122.362816,27832
-16918.240023063783,1123.007605285113,8.198371457235424,419.7684502047826,33.75982222052588,-7.409168441825294,0.10342258651952806,49.045853,-122.398975,28435
-16352.059684570926,-45.078390891356875,-34.855504453225876,8.486650713488267,-0.5061508770573798,-0.49544219582746557,0.04114951750266166,49.045947,-122.401642,29002
-17862.05908913169,-44.32530538445188,-34.097193524181705,9.287334137945638,-0.6200912304595796,-0.5398223178130162,0.043723884673870256,49.045788,-122.39862,27492
-20297.04069212424,-41.36962965140539,-13.88876683891786,21.734585748808726,-15.645740870636988,-0.5589261058142931,0.06577431422993245,49.041305,-122.386072,25057
-12789.095922508754,-65.54849046136908,-29.68401504368718,-51.1122172639863,-21.955795259790797,1.1005909160438812,0.04614085192645315,49.041348,-122.36733899999999,32565
-12787.09938591857,-65.76728856645856,-32.80700593736342,-53.84744557802824,-17.48585024704923,1.068981186410597,0.04010150206076635,49.036008,-122.377873,32567
-12022.80651000236,-65.4778830870999,441.72987275488686,59.447734405955494,63.18471713411396,-3.4774960687455567,-0.20586312797072637,49.024204,-122.40321599999999,33331
-11461.096555903736,-66.34491563925926,-30.297217059647412,-52.922458852177456,-28.764323111093873,1.2975248381636315,0.05354010522850134,49.024525,-122.392283,33893
-12369.10185300562,-66.5853659965279,-32.099370946354526,-59.29508681151891,-21.660584344597805,1.2618411731484172,0.043594738899168414,49.040971,-122.39773400000001,32985
-11828.032965227494,-42.67686843161474,-27.796008688169795,49.87229652572103,23.174822810009108,-1.6686221194169046,0.009972238305141549,49.045901,-122.397893,33526
-11707.102347393347,-67.16804847074805,-30.49428900266753,-61.494219056059656,-20.28147897209019,1.2864626476836534,0.03926371194035839,49.033190000000005,-122.379098,33647
-15549.009040022784,-46.46531059447963,63.31099977626901,12.59410932072602,5.685532623624381,-0.8482942235728286,-0.0017443539975044728,49.039218,-122.377641,29805
-14800.466650214395,1074.7809009683403,37.267275909136075,1.4012216333003271,-20.526872635621956,1.5604775758955707,0.04230393715864723,49.039775,-122.394547,30553
-14722.083822655877,-49.49613047978387,-37.94716196694445,-34.1501044312151,-21.98429722092271,0.775338575541302,0.057252694570356484,49.036465,-122.362858,30632
-14549.081436556746,-65.42892166071766,3.8738597626282716,-49.93864549231053,9.534484191143576,0.36019881595438824,-0.006954911186172931,49.041514,-122.39490900000001,30805
-15661.109187307062,-65.62302383665381,-38.63867701372704,-65.53428336900645,-22.703440411769378,1.3458144478841791,0.05076459737873594,49.038251,-122.38686200000001,29693
-8666.014645221185,-50.66924932047669,-29.09546246462349,98.54774332862922,78.25086420885695,-3.6321844135302324,-0.05591765242246078,49.039429,-122.40404699999999,36688
-6927.094377308927,-66.9655171021436,-37.47252456953636,-41.93101405778215,-8.360851219994123,0.7881754809818703,0.022698401340654994,49.037281,-122.367294,38427
-7441.0788582154955,-66.4160813522596,-16.86955253764284,-34.19090323532533,-21.599210322229823,0.8587918593036755,0.03771525388639695,49.038752,-122.389784,37913
-7438.079553268338,-66.6405209419521,-16.851713117886995,-36.1213751852412,-27.361496910422034,1.0096298810995332,0.04534805035966181,49.03445,-122.389467,37916
-7391.095643185528,-68.34156514892031,-27.41372875538304,-53.76965950823479,-19.515390695502713,1.2064042614370594,0.032401672576948946,49.03455,-122.37789099999999,37963
-7386.088991459317,-67.63155130920043,-22.271304766199854,-46.22762772065706,-15.635907839545409,0.9781913823761041,0.027260406225832264,49.043821,-122.36723899999998,37968
-7360.098039724976,-67.66747281978519,-36.38890377951748,-49.69549427960574,-14.1755624213758,1.039654709967947,0.029061455148414943,49.033264,-122.37788,37994
-7332.020917305358,-40.874107000046806,-38.963963228751055,73.26554812516079,-11.152598084836022,-1.318403908486187,0.062345961251402154,49.037689,-122.377756,38022
-7302.0723956263655,-69.20014162045288,17.54381825184556,-50.92666185544438,-13.532248590807296,0.9579404503341405,0.009049345989687894,49.037234000000005,-122.37670800000001,38052
-9301.081621339195,-63.21238373296931,-35.98036688905622,-17.770240462043663,15.081964880058445,-0.18336920651303543,1.5915882810126257e-05,49.03922,-122.398357,36053
-10102.099996859633,-67.44770705197003,-31.15918464336106,-57.59915239946818,-21.94366913965905,1.2791568018815174,0.040422431065332526,49.031865,-122.37878700000002,35252
-9436.096114932378,-54.42546542960557,-41.295570297264675,-49.09270673506516,8.7576353662605,0.5575236372911528,0.0017692588136597402,49.046438,-122.406125,35918
-9430.041768751335,-55.16712134327672,-36.40214451638926,53.74633424971129,39.90836520377881,-2.028394693220865,-0.013631064024630584,49.040975,-122.400375,35924
-2847.0767821704217,-64.94023861503769,-40.81575262833185,-8.048502349398435,9.367702588170273,-0.11606329834054344,0.002193343651156536,49.03886,-122.38651200000001,42507
-2101.0706167054227,-64.2445143407305,-38.094075922535495,1.7059871880764315,22.98980864544481,-0.5603832946110193,-0.016343380915911462,49.029847,-122.401931,43253
-3253.068705189827,-69.29674060553187,6.047965712994935,-37.75739918818197,-25.92221067042572,1.0560458417780179,0.028145383099283848,49.027429,-122.39204299999999,42101
-2592.0942634395756,-72.65924891780816,-9.99003739600891,-68.93786271604488,-32.1283244315209,1.809493384844035,0.034750860391932654,49.038396,-122.382071,42762
-5845.974501203723,-49.89867951378178,4.414273126578861,125.91865931597407,-19.113915006950332,-2.218895118130817,0.07217304246128806,49.031181,-122.40426799999999,39508
-5619.055971577276,-71.63063713922018,56.65167906719294,-56.91482651232969,-20.349873635022703,1.1722912514257144,0.0007495742032338528,49.036057,-122.37711999999999,39735
-6161.044061810292,-58.45367326978843,-26.292173448998604,39.85101857135645,35.14021177637829,-1.6234771898402582,-0.0197278375816852,49.029331,-122.404728,39193
-6109.058674579034,-59.64865519425983,-39.67509390258036,26.222852410907294,36.233086615160666,-1.36361354216703,-0.0209396783878289,49.049006,-122.39296999999999,39245
-6631.019178290081,-57.606648142749,2.8067297300908485,52.772909219167076,-7.2281346644709865,-1.0864443240031494,0.035221583632555155,49.03045,-122.40543999999998,38723
2002.928826157624,-71.77701041357962,3.2820050251622055,-39.4711221010058,-12.535827762417684,0.9326849301565495,0.0008861039949850196,49.036633,-122.378727,47357
313.96297758879797,-60.04222739484427,-33.672931208014,50.80564147538957,-7.25431499134994,-0.8466910187762462,0.035967883843449386,49.037859000000005,-122.40479099999999,45668
-1859.0959467834653,-70.68078028528443,-30.15015165739692,-52.970498636440745,-14.640946534703529,1.209987197354098,0.017687522320758677,49.041639,-122.386218,43495
-688.0599163861366,-61.91513394808905,-44.339014360962686,26.809311858845966,39.10156365419938,-1.3150884668055167,-0.031920209361177156,49.029043,-122.40484099999999,44666
33.957363289744954,-71.6804691816811,54.52207430789703,-34.726876832254135,-26.03817885096469,0.982970582612334,0.0070914918456728105,49.03881,-122.387156,45388
-507.0282021988833,-55.661771487637296,-43.33392753750843,83.72015175399639,68.33803353231036,-2.9675905459446117,-0.05455145562869916,49.038282,-122.403171,44847
-1066.0551944582808,-62.76789630473145,-29.190161085513505,21.172387537719313,30.01804373340136,-1.0616585192359542,-0.02258127814383336,49.027434,-122.403356,44288
-1481.0901360130918,-70.37973698248786,-25.175699090742047,-47.55513316129571,-16.495827868601168,1.1434881655287232,0.01961958695706693,49.039557,-122.38549099999999,43873
-1371.0661497050028,-52.92864530388604,-32.12791832953602,-9.60901272598345,2.3397956707344463,0.08621881294167501,0.00626475767754234,49.046593,-122.37074799999999,43983
6667.939704731395,-77.74635775888227,50.54629063834828,-63.2392748523257,-24.516823663303438,1.6307919317507145,-0.013036308562338787,49.037392,-122.37776000000001,52022
5807.932031190094,-67.3267244648976,-38.039038580723016,5.994403397422712,39.456696080560654,-0.8100256656930704,-0.05136937842778023,49.028603000000004,-122.403287,51162
5369.8962159298635,-75.37995948326447,-33.90195183662583,-66.54642657562832,-24.664894566116928,1.8163938951358571,0.017537301071285784,49.032037,-122.392397,50724
4022.931513527227,-66.7936216258607,-43.566885634846635,2.9941333492372117,-17.81406032199079,0.35704702250015463,0.03405323628199276,49.039395,-122.392307,49377
4051.9545923221185,-62.7704013700216,-31.45241538099879,41.203005347339165,53.03912018331429,-1.7909676178710072,-0.059624233839843416,49.036245,-122.407683,49406
3254.4655381927237,1058.5969413409427,-6.82020083938834,-80.9999937001492,-7.610453407938329,3.2976893658263355,-0.014784184625990736,49.032758,-122.39442700000001,48608
9437.88751023999,-81.27977747105783,-9.133428770898593,-97.96812091513988,17.078141226850615,1.6203512249445262,-0.06385392454536996,49.031884000000005,-122.378964,54792
9544.901777686928,-77.78408031328718,-21.04756782298316,-68.30363909234819,-19.23757055300835,1.803140126069741,-0.00202061970839192,49.036309,-122.378635,54899
10714.991085720269,-81.5200228170603,148.66046106620314,-58.30673257675263,-21.500746266683826,1.3889222684607763,-0.056286171013287874,49.034,-122.37763799999999,56069
10741.948327099122,-59.80420207444207,-9.862685455244831,-7.809059379543711,-10.995170873546371,0.519208732630455,-0.0013708916469698333,49.048266999999996,-122.403052,56096
8420.915739448095,-78.33933641070836,9.538066459327094,-70.77743834619686,-27.69081559907287,1.9421843498525895,0.0006359590930810245,49.031556,-122.39163700000002,53775
7898.918401996835,-60.58248617716429,-29.48284119677779,-40.2037988199556,7.2748814526347845,0.7468951057626952,-0.025727905630034135,49.045834,-122.395499,53253
9046.888190652482,-77.83051295766906,-40.93181381309252,-75.25080730783446,-23.33173972166037,2.040034030363753,0.009423161768575881,49.032137,-122.379084,54401
9047.908412355788,-77.00480079638973,-10.989509361473395,-61.40259775759433,11.119764650885067,1.0430189621188855,-0.045851440817961685,49.039782,-122.385488,54402
14372.004261977814,144.15984980176543,-27.433814808078676,-81.60576446324833,-21.525851609683528,2.5327538269157714,-0.00514201431143559,49.024964000000004,-122.38853,59726
12549.558313821142,1071.814849316711,-7.448181570206631,75.74344828677852,-2.781982555474369,0.4295406037017835,0.013048898088751579,49.027163,-122.401389,57903
22100.95862756535,-77.70839696640606,23.852043623880515,-6.7292592676030925,25.72294776507756,-0.07838633287078646,-0.08341841761367128,49.031723,-122.40288000000001,67455
22117.87828321465,-84.07096976666772,-57.48891000390714,-81.95945743298581,-22.463770983251052,2.4396460073676987,-0.009314257931796625,49.032067,-122.3794,67472
22122.956880876194,-68.64801444066589,-54.64685422984482,56.88923621673453,33.97432422729097,-1.3071599802035028,-0.049094813480787515,49.027425,-122.403274,67477
22143.921622214686,-76.01229577648672,-50.18966804713489,-8.20753872475325,24.34144856321835,0.10597002630260458,-0.056407791115401035,49.032423,-122.402543,67498
22166.897290546156,-84.10519293011764,-27.305845733682858,-75.12174027628356,-25.353170640359036,2.316600286051348,-0.01371273654838885,49.043931,-122.374298,67521
21662.561494140326,1069.1334874611348,-21.25326441734182,86.01019062743659,-35.00779819163973,1.0809069042970902,0.049257139146886134,49.059897,-122.40815500000001,67016
22394.985975022366,-63.82153934659614,44.816950180134015,6.936081123745395,-7.976369635637906,0.32078380163234055,-0.03911430795317483,49.033747999999996,-122.38423600000002,67749
30849.90768417458,-85.91351794562216,-31.06990842771861,-56.849138804458065,-26.395633248582158,2.172458276854549,-5.957415010340107,49.028712,-122.39313500000002,76204
27027.896216902547,-71.40152173552437,-55.15674530642728,-65.20456432149477,-17.35324879836128,2.1348820717965507,-0.020290396901148505,49.047943,-122.396185,72382
27029.88049958463,-86.90720562941955,-49.989436467295185,-85.76718925279933,-21.815543989682748,2.5839700100064444,-0.022036123309346886,49.046291,-122.36820700000001,72384
34904.93258771953,-79.17525924741793,-61.5710194207269,13.06939382076958,-1.577200209533684,0.4935416654608261,-0.03002254305954806,49.025316,-122.376939,80259
48782.92610942319,-96.02145760670469,10.00948118117783,-65.31903557614638,-29.85493154225867,2.688720954930464,0.0021400048686627785,49.0397,-122.3838,94137
48828.89705698762,-93.83374905792375,-54.91869012180318,-60.324473490280226,-27.15043202879838,2.65453678904669,0.024187979461626125,49.038731,-122.38748500000001,94183
46989.93058471245,-85.3799124611831,-56.131218853429566,7.14553421603608,41.88573122848425,-0.02427384148410745,-0.050507169190974845,49.029872999999995,-122.403559,92344
53871.96405100536,-81.26530146121367,28.602930078987708,-25.572933721184278,-5.057904426951308,1.5345355541555474,-0.09849502459293362,49.044315999999995,-122.38562399999999,99226
53972.93124747694,-92.45449565452098,-28.770961925676236,-21.3476461846777,4.162446084331622,1.3547487265330145,-0.0261468467228744,49.038002,-122.389177,99327
54071.9920192981,-77.16937192951569,-49.56130346949962,110.8218782741913,92.38041074450452,-2.853826978438129,-0.10518616307673981,49.025895,-122.41191,99426
53221.931544328145,-92.07992669695665,-28.393492415629428,-20.948892039768914,4.105604751093566,1.332165439034116,-0.08943829002766836,49.039888,-122.388675,98576
57946.986812746894,-102.54178607801367,125.60519009792101,-60.28648568917897,-24.717148822043857,2.474956701216968,1.9408756995234635,49.034622999999996,-122.384704,103301
57958.98953767341,-69.96299461551526,-40.98106890412349,76.76332074464112,10.11232390041198,-0.4967803592385789,1.989646037827953,49.050011,-122.382447,103313
55923.103174035445,-103.29589469965178,327.33337412276217,-29.2044431624567,-21.012703995477324,1.4248197091468269,-0.183334464484342,49.030839,-122.37527,101277
55942.06231362757,-58.74810554421672,-23.830268201641864,183.04868064416664,-29.27956967246351,-1.793060855838837,0.07775119696715321,49.055989000000004,-122.409077,101296
56010.97386427975,-68.28496941320012,-68.37437319037122,77.27408357534365,40.19577528487078,-1.094494499576591,-0.037702417081323346,49.058323,-122.387491,101365
62434.883906405936,-105.14048083002936,-34.700059292847826,-102.1910117361669,-16.45904473720708,3.4696469631343585,-0.09710277315996194,49.025707000000004,-122.396331,107789
68483.94648431284,-80.93689189057065,-62.92675840345866,24.38315000700176,48.777585878402526,-0.027886117358750444,-0.09044577546581903,49.062416999999996,-122.409847,113838
69249.89055689421,-110.51052163955828,-6.433800174546083,-116.30605841279164,-15.764445697760761,3.809810190115663,-4.06119479636186,49.028345,-122.392781,114604
65588.92104758097,-104.0565389159346,1.606328267952489,-71.14696367306021,-25.034300391217858,3.0538575821655347,1.9684699316149878,49.038228000000004,-122.384345,110943
65640.9207150245,-85.50380318254074,-62.109959339620005,-27.346033246549354,-13.675803482115247,2.130568320921124,-0.009904796794566044,49.065324,-122.40691299999999,110995
65688.94972178341,-94.81454256638465,-26.879671836049486,5.567665384758788,6.813587456905684,1.0249902613299675,-0.041664163460514145,49.05066,-122.37468999999999,111043
72833.87943498605,-106.23409450153926,-72.46934383109442,-78.5604837043873,4.882809645672229,2.87330097789246,1.9375184923749385,49.03743,-122.39868999999999,118188
74079.8899320179,-109.3528088607202,-38.11217730872797,-93.33202116401105,-23.838058711827436,3.68766898376669,-0.03982614891421013,49.029140000000005,-122.39152,119434
73559.94326666351,-94.34455955219916,-65.74358798819695,32.234112953987015,65.9070148824532,-0.42706074606614175,-0.11973021114690921,49.0239,-122.4027,118914
72663.8853790709,-109.32889578322929,-39.551879336386364,-99.24654212395998,-21.8633116232794,3.734836208847082,1.9610500311993713,49.02728,-122.39157,118018
70501.9493145223,-90.48565880345356,-73.02202347675798,52.54341570746351,89.9085092031144,-1.3349647523295058,-0.1377257849607156,49.056467,-122.41191699999999,115856
70504.90379439435,-99.92774843829521,-78.09105894584994,-32.46006400492302,-1.6340995022318314,2.0957308992567936,-0.031022572514535066,49.041821999999996,-122.38948300000001,115859
69939.45051385032,1027.9447665427888,-35.50255598640134,-92.65963108581252,64.49838308339449,3.4705654600373426,-0.157482904832869,49.0662,-122.40806699999999,115293
70227.97484642548,-109.86685638033182,119.07807935981576,-77.77832858240258,-16.94721228834988,2.9085557711230483,-0.09040367480349534,49.037883,-122.377867,115582
-39597.07334634992,-37.343524492654325,-25.706880068730694,-14.654664173394936,8.550638396627182,-0.7190493574580065,0.0561905685917224,49.033598,-122.448922,5757
-39596.05719857921,-34.485688008421015,-24.963728882594197,11.353098170267469,1.2896196628721432,-1.0673364499762146,0.07405159703248128,49.033628,-122.449497,5758
-39579.09562385315,-52.39502125243525,-26.727953354950547,-41.594533276977685,8.092153005895446,-0.21650768626439318,0.04906649490748563,49.042112,-122.447953,5775
-39575.09262770822,-40.90607960873925,-26.53364577371904,-46.84295781489401,8.713198145225393,-0.11257869537026638,0.04643554572993557,49.041763,-122.42438,5779
-39567.93609615979,-43.885508430481934,249.40053578919296,-10.468704682004022,7.09392673586372,-1.244310418879702,-0.03292011067905936,49.035097,-122.426071,5786
-39563.056705818075,-34.50910357448056,-24.90757495980578,11.368372082413588,-4.788937104819644,-0.9464307986057465,0.08263894690741418,49.032739,-122.44805600000001,5791
-39559.04824720433,-32.92257905367025,-24.566606008493327,25.729730354574023,-3.071340563341283,-1.2522233044204492,0.08424713702418156,49.031585,-122.42719199999999,5795
-39556.07830216311,-38.40034184263879,-25.87193748842576,-23.94509912182349,0.9451983275174874,-0.39157430081453964,0.0642281599064263,49.039086,-122.44910800000001,5798
-39554.09743456323,-41.7804967508066,-26.757713473999875,-54.70070617084577,9.988918486148782,0.011294354328040634,0.042305484283477815,49.047554999999996,-122.42581799999999,5800
-39536.085298852806,-11.312605925113894,-26.063872658066483,-61.07047324562337,10.425927131808201,0.16702491206677045,0.03952484346431628,49.045654,-122.416316,5818
