latitude,longitude,bedrock_depth,land_district_code,utm_zone_code,coordinate_acquisition_code,aquifer_lithology_code,well_tag_number,latitude_orig,longitude_orig
49.78585631847424,-115.72993367489924,81.50143079443973,702.0,132.0,6,0,51999,49.786809,-115.729441
49.44044131243171,-117.53782116571821,206.0,702.0,132.0,42,6,90304,49.451573,-117.52992
50.621796048578766,-119.1674177955448,31.0,650.0,132.0,12,0,63198,50.622539,-119.164952
51.186886052289864,-120.12636447661264,224.11242495599888,650.0,110.0,2,0,27951,51.192641,-120.128851
49.09846609086928,-122.55818569672114,111.74133176200898,1332.0,110.0,12,0,29929,49.09089,-122.552755
53.96872632964703,-122.56851003421298,155.51024326686635,30.0,110.0,20,0,48918,53.967439,-122.584134
49.95055830676758,-114.76095456786162,65.0,702.0,132.0,0,6,106743,49.915589,-114.775034
48.7864563666122,-123.95575035078771,190.0,306.0,110.0,42,6,64969,48.786577,-123.961703
52.545529142954216,-121.63388291530866,35.58995776000866,30.0,110.0,42,6,76040,52.54765,-121.637049
49.064398252147114,-116.47920097174334,60.0,702.0,132.0,6,2,46522,49.066952,-116.477659
49.056754697251975,-122.6723116184058,200.38340420021598,1332.0,110.0,12,0,24983,49.054076,-122.67186
53.05010347421551,-122.45814658830031,158.08680046415475,30.0,110.0,12,0,36822,53.048524,-122.455537
50.583141744353775,-127.00147355308204,108.0,2450.0,90.0,0,6,86153,50.581718,-126.993441
49.1075226709043,-122.72799395100768,239.0349338255752,1332.0,110.0,12,0,11083,49.104757,-122.727219
51.584306414904624,-121.18557539330693,30.0,756.0,110.0,0,6,114451,51.583583,-121.193889
49.18036320654021,-123.9975728427462,11.063998286838773,992.0,110.0,20,0,6567,49.181976,-123.996018
49.49157761153737,-124.7413681887477,6.0,1056.0,110.0,12,2,53639,49.492823,-124.740654
50.14038013755153,-115.7882697288514,55.0,702.0,132.0,6,0,644,50.138939,-115.789704
49.0574400886631,-122.38135204178903,413.26432375483137,1332.0,110.0,12,0,10743,49.060826,-122.387871
49.17256825263656,-122.65149110955798,164.74755034359313,1332.0,110.0,12,0,27348,49.170437,-122.651981
48.476802276049426,-123.43637705646499,19.0,3906.0,110.0,2,2,43029,48.478846,-123.428876
49.0574400886631,-122.38135204178903,357.5090745570914,1332.0,110.0,2,0,14754,49.053275,-122.382119
48.674131305492644,-123.59479655267181,57.12419019870995,2862.0,110.0,2,0,40691,48.664031,-123.593905
49.88365595369903,-119.45298846121885,128.88736280741082,1722.0,132.0,20,0,18070,49.877402,-119.453669
48.99793420908218,-123.58398018349422,1.0,272.0,110.0,12,2,35498,49.008333,-123.586831
49.18745687211495,-122.95610352964992,45.95689841118125,1332.0,110.0,2,0,21193,49.216094,-122.964559
52.91599854009382,-122.45729764819615,142.63038307828603,30.0,110.0,12,0,21962,52.919575,-122.458985
48.3621869141663,-123.65756326431587,21.0,3080.0,110.0,12,2,29006,48.363538,-123.663564
49.01742906255922,-123.8298044501026,7.368904968792863,1892.0,110.0,42,6,63683,49.0224,-123.840344
52.97135690104855,-122.44542819512897,221.63294873479018,30.0,110.0,12,0,43538,52.987818,-122.449701
52.468032141740906,-121.96140440246705,90.0,30.0,110.0,6,2,441,52.469263,-121.966781
50.041780695694165,-124.98471852753497,103.6763864021932,2652.0,110.0,0,6,109995,50.03563,-124.98979
50.027716440634975,-119.39932289342516,122.43783399838627,1722.0,132.0,12,0,33763,50.033682,-119.404231
49.54774972511848,-115.81897412812353,75.35589556540917,756.0,132.0,56,0,83676,49.553267,-115.821441
48.74126069444853,-123.4863937012323,3.0,272.0,110.0,0,2,115381,48.7359,-123.4908
51.673368653487806,-121.21919322389937,127.45982288150695,756.0,110.0,6,0,18485,51.670235,-121.218182
49.73269437673613,-125.06904741128801,32.480609757153076,240.0,110.0,6,0,12621,49.717622,-125.076012
49.06602250249149,-123.85680099203819,0.0,56.0,110.0,2,2,48969,49.065246,-123.854989
49.88746731599498,-119.41291857934206,159.49194504552906,1722.0,132.0,30,0,13955,49.889534,-119.412249
48.533703827874675,-123.4242252353298,70.0,3906.0,110.0,42,6,89539,48.5395,-123.433588
49.54721236642162,-124.67068522911536,8.0,1056.0,110.0,12,2,56014,49.547603,-124.671885
49.226601687515334,-119.8186294511676,14.676623741088896,2970.0,132.0,42,6,92404,49.230921,-119.812862
49.41699969086747,-115.424403144346,60.17996871357254,702.0,132.0,6,0,58020,49.438737,-115.433829
54.05353169028275,-124.70373177683317,82.0,210.0,110.0,20,2,11938,54.052826,-124.707073
49.61873795031801,-115.8957644744595,76.0,702.0,132.0,6,2,31073,49.616785,-115.893934
50.406914644667715,-115.87959893515688,187.02346824842178,702.0,132.0,0,0,94758,50.408409,-115.878651
49.46364523711271,-120.54271331863357,13.0,2970.0,110.0,2,2,51939,49.460822,-120.551088
53.83352447807248,-122.60232021464442,312.51628972648996,30.0,110.0,20,0,19410,53.814042,-122.606508
49.27159201415122,-124.17888201508072,144.3490348413211,1122.0,110.0,42,6,87096,49.270944,-124.184424
50.324233154420284,-119.15905518673904,155.0,1722.0,132.0,2,2,54133,50.325103,-119.160832
53.55532282422614,-122.65222009838845,105.97306431273253,30.0,110.0,42,6,90482,53.543542,-122.681609
49.28344343811588,-121.7803539824018,152.55460212018824,1332.0,110.0,20,6,78364,49.289241,-121.778433
48.71916673869546,-123.5723418505817,98.77372693160284,2862.0,110.0,2,0,44003,48.712768,-123.569941
52.9604223930883,-122.49416604126121,139.00359943953268,30.0,110.0,12,0,30451,52.959535,-122.489571
48.533703827874675,-123.4242252353298,2.0,3906.0,110.0,2,2,14139,48.536348,-123.42485
50.706779129836896,-122.2886171691853,102.36771721118104,756.0,110.0,2,0,47123,50.707108,-122.287581
48.52717004631833,-123.44429036939701,8.0,3906.0,110.0,2,2,37102,48.529927,-123.445669
49.83163679423806,-125.6230959704535,22.68095721853727,240.0,110.0,2,6,65655,49.82981,-125.626581
53.83752873094747,-122.9000714923741,380.0,30.0,110.0,20,2,49872,53.842281,-122.896363
49.494862600094216,-121.42137378089413,41.62574018836254,3540.0,110.0,20,0,1189,49.495516,-121.421908
49.096960340577944,-123.73730276638513,8.891285106774843,1056.0,110.0,42,6,69787,49.093007,-123.731927
50.46751173355944,-119.75343880389191,44.02980069353572,650.0,132.0,6,0,24707,50.467176,-119.751566
49.17325993532946,-122.28175419130804,72.50678656924845,1332.0,110.0,20,0,107914,49.173119,-122.274809
50.90936042524576,-119.45745910887071,44.65680501798851,650.0,132.0,6,0,59585,50.911628,-119.457879
59.431839027459574,-126.09392552556976,37.89720175895875,42.0,90.0,0,6,93903,59.428027,-126.107783
49.14874908129166,-122.58708188448657,338.7916262170546,1332.0,110.0,12,0,39433,49.150579,-122.595251
49.36856632483408,-120.131623999587,104.72821520622578,2970.0,110.0,6,0,16048,49.372856,-120.140698
56.0655539368658,-121.8617612501029,75.0,1980.0,110.0,30,2,56587,56.068159,-121.863347
50.812711348873464,-119.30682152814536,139.5628655961378,650.0,132.0,6,0,42260,50.813738,-119.307955
50.00853169585805,-125.25019090627224,105.54878692513665,2652.0,110.0,6,0,4408,50.009127,-125.248978
49.51920213157963,-115.7926992616235,71.0,702.0,132.0,6,2,39921,49.520575,-115.792286
48.57867358447239,-123.63764065433428,7.0,930.0,110.0,42,6,84036,48.575614,-123.636346
50.70908908417585,-116.11156679111852,78.0,702.0,132.0,72,6,86292,50.703616,-116.102289
49.62041331616931,-116.97231198129133,49.241964771509416,702.0,132.0,2,6,104227,49.61757,-116.978597
51.68853969628083,-121.30000637593443,67.6905629884982,756.0,110.0,42,0,98370,51.688847,-121.305488
49.301086559791976,-124.8559282289433,59.42602402819693,2.0,110.0,0,0,13062,49.2992,-124.86085
49.07072578906823,-119.56381446504568,0.0,2970.0,132.0,20,2,49071,49.070816,-119.56128
49.17795007991726,-122.4997681527951,8.0,1332.0,110.0,12,2,29869,49.186473,-122.507815
52.10902141053506,-122.09722360589872,205.46805283780432,30.0,110.0,12,0,27102,52.110458,-122.09154
52.104420067549604,-122.18300689968153,65.0,30.0,110.0,12,2,30005,52.100703,-122.189002
52.91560726832253,-122.4355956379716,241.91515073348177,30.0,110.0,12,0,44037,52.918362,-122.430221
49.04598453515903,-122.66942703142166,202.94679477850914,1332.0,110.0,12,0,28651,49.040591,-122.665558
49.361531789249526,-123.41715387925811,76.0,1332.0,110.0,6,2,41573,49.365408,-123.416234
50.03132401804712,-117.40819190014588,92.9829126656426,702.0,132.0,2,0,106736,50.031583,-117.408154
49.101155908167534,-122.54088014782866,158.1656759304697,1332.0,110.0,12,0,54491,49.103668,-122.53572
52.22949428656464,-121.8014353965477,86.0,30.0,110.0,6,0,45078,52.231218,-121.805199
49.0983868669405,-121.90292404804902,178.68501340391242,1332.0,110.0,56,6,92389,49.101179,-121.907617
48.72681291550288,-123.60581988508056,292.4825168217926,272.0,110.0,0,0,14053,48.73094,-123.60556
49.0493037480413,-122.27154825348877,18.2997700315105,1332.0,110.0,12,0,10681,49.048316,-122.260888
49.23864329360782,-124.07073515812885,128.8730491627815,3422.0,110.0,42,6,70327,49.245985,-124.063986
49.07830725486433,-121.82441783387684,88.44242725743634,1332.0,110.0,56,6,92391,49.080045,-121.814384
48.85714663284818,-123.47710786156522,27.728803109538127,272.0,110.0,12,0,12912,48.856516,-123.474232
49.26410360792645,-124.2440717174525,103.56983763960757,1122.0,110.0,12,0,75442,49.266589,-124.250273
49.091630122940245,-122.62210323383049,186.56299533423334,1332.0,110.0,12,0,32200,49.092767,-122.622212
50.92093803036068,-119.51260039988296,50.0,650.0,132.0,0,6,105943,50.917201,-119.517108
50.91361474064702,-119.43768474894125,42.09404543631639,650.0,132.0,6,0,61710,50.913354,-119.444227
51.5274892387329,-120.87971464468077,20.0,756.0,110.0,2,2,59113,51.532422,-120.880159
58.438117605913845,-129.995123508951,121.0435404766591,42.0,90.0,42,6,100738,58.436904,-129.992032
49.283603488756846,-124.18053861881148,1.0,1122.0,110.0,0,6,109182,49.285635,-124.186041
49.49471453224142,-119.03956295839842,5.0,2970.0,132.0,6,2,61364,49.495049,-119.039827
48.77866252662545,-123.75347345583444,34.0,2070.0,110.0,12,0,68762,48.788807,-123.768948
50.587062203051005,-119.15984276901884,22.841153511787194,650.0,132.0,6,0,16493,50.581659,-119.152383
53.674529008456204,-122.68144647987198,122.62928532017278,30.0,110.0,20,0,31635,53.662015,-122.683229
51.243949020688106,-119.95853592250644,121.62979552016533,650.0,132.0,42,6,76496,51.239387,-119.961611
49.22360127382238,-115.20775924696805,96.3728214171831,702.0,132.0,6,0,6051,49.224208,-115.204442
49.06527782576925,-118.47443991593023,91.56700661400782,2970.0,132.0,6,0,62906,49.071209,-118.468994
54.512379771091865,-128.543577238174,69.9058009659257,210.0,90.0,20,0,33348,54.514025,-128.545113
49.71390855764865,-124.99157051655773,115.86721453305518,240.0,110.0,6,0,12500,49.717194,-124.994916
48.767616309144415,-123.69859051594024,52.63782756109843,2070.0,110.0,6,0,19980,48.769488,-123.700552
49.03510786246676,-122.47334177189356,313.33793351689764,1332.0,110.0,12,0,32020,49.0389,-122.480717
49.12265996315339,-122.67519694457822,182.76530113247404,1332.0,110.0,12,0,32834,49.118325,-122.682852
48.572803548998486,-123.4850293322534,2.0,600.0,110.0,0,6,110007,48.56809,-123.48731
48.789775683486376,-123.40948318418799,2.0,272.0,110.0,12,2,42778,48.786517,-123.404005
49.10209688091817,-121.84129361616202,80.86281375903826,1332.0,110.0,20,0,11439,49.097088,-121.841418
49.54721236642162,-124.67068522911536,13.289584314181342,1056.0,110.0,12,2,73752,49.548961,-124.676881
49.04857662396528,-122.39814958742014,418.14139695495396,1332.0,110.0,2,0,32985,49.040971,-122.397734
51.58485918848205,-121.32495196764923,9.0,756.0,110.0,2,2,5857,51.587491,-121.320364
52.363172386435785,-121.33087396983363,23.0,30.0,110.0,20,2,32999,52.381425,-121.29915
49.367258481590106,-121.51358274022498,38.84434979980252,3540.0,110.0,56,6,66016,49.366358,-121.510661
48.80208828762329,-123.44498789033904,3.468014275509975,272.0,110.0,42,6,79971,48.79536,-123.4503
49.68980186585494,-115.97235231296555,116.0,702.0,132.0,0,0,13683,49.68698,-115.97593
54.83615462379951,-127.13495242481272,105.0,210.0,90.0,20,0,29461,54.836524,-127.140322
50.08223562243062,-119.49765308169259,5.5,1722.0,132.0,12,6,82755,50.082175,-119.497957
49.24504056281742,-122.23155066519297,66.37488214706232,1332.0,110.0,20,0,21640,49.252765,-122.237296
53.89961735343563,-122.67117786173314,305.53041836345596,30.0,110.0,20,0,18014,53.901665,-122.67804
48.702821863009135,-123.56136150351534,6.0,2862.0,110.0,12,6,64105,48.700086,-123.571184
48.361775249627,-123.55540095747794,2.0,930.0,110.0,12,2,32151,48.348629,-123.547742
50.561674346012786,-127.01053186933763,48.12530379864878,2450.0,90.0,20,0,50600,50.566255,-127.013798
49.829425791718045,-119.3926654886833,84.57420655887775,1722.0,132.0,6,6,76707,49.83597,-119.398581
50.01129216741398,-125.26691187171555,133.81499265172087,2652.0,110.0,6,0,4370,50.005582,-125.265658
49.0432316166894,-119.48250099124965,73.84708407606395,2970.0,132.0,12,0,2029,49.042662,-119.486602
56.303519717875794,-121.05292142228039,55.060452875936406,1980.0,110.0,20,0,26332,56.305209,-121.049889
49.41027659498086,-119.56659348636607,16.220924298761172,2970.0,132.0,20,0,502,49.407588,-119.566386
51.31923743046825,-116.93828226864548,18.0,702.0,132.0,42,6,99638,51.308325,-116.947578
49.179982874317524,-122.53776220388606,110.25814334980282,1332.0,110.0,12,0,9335,49.183192,-122.538874
50.482826350355026,-119.18896365595816,14.0,650.0,132.0,0,6,114428,50.485149,-119.180869
52.86871311691912,-122.4133284646925,80.0,30.0,110.0,6,2,46538,52.86847,-122.411919
51.123607086519,-120.06289906589446,219.33972033418738,650.0,110.0,2,0,29739,51.095975,-120.054068
48.65879934216772,-123.44275413200576,38.0,1640.0,110.0,2,2,35042,48.655625,-123.442893
49.0612663091933,-122.64846788311303,202.63285673806774,1332.0,110.0,12,0,41740,49.067032,-122.651266
49.11372164180296,-122.49617610860365,159.57636932734079,1332.0,110.0,12,0,35536,49.106331,-122.486878
52.10902141053506,-122.09722360589872,40.0,30.0,110.0,12,2,24036,52.109456,-122.092262
49.48468262587144,-115.84587744519078,120.0,702.0,132.0,6,2,27943,49.486071,-115.847093
53.936981295995956,-122.53469929118218,47.27944708639999,30.0,110.0,20,0,40565,53.936568,-122.545263
49.28146872964177,-124.16079321431708,55.0,1122.0,110.0,2,2,57665,49.287524,-124.152326
49.15510775159876,-122.66426763476188,128.29757534368983,1332.0,110.0,12,0,1570,49.153518,-122.667665
50.83883319679672,-119.31852436378016,215.05096028675007,650.0,132.0,6,0,60335,50.83517,-119.323443
50.42687340389778,-119.2331192370818,246.79886470094849,650.0,132.0,6,0,14009,50.424676,-119.230776
49.13576278756748,-122.65405243849516,117.38262003612148,1332.0,110.0,12,0,30581,49.130359,-122.654071
48.52717004631833,-123.44429036939701,2.0,3906.0,110.0,12,2,22836,48.53653,-123.436394
48.674131305492644,-123.59479655267181,73.1489646735229,2862.0,110.0,2,0,45160,48.676518,-123.597407
48.80456993922947,-123.28095432455262,0.0,272.0,110.0,12,2,19955,48.81383,-123.28482
49.091630122940245,-122.62210323383049,185.5888614644426,1332.0,110.0,12,0,3165,49.092839,-122.625006
53.91154272292934,-124.02362120054451,135.95091712049458,182.0,110.0,2,0,16773,53.9091,-124.0262
50.63773499151636,-119.7866071090136,51.80290475214743,650.0,132.0,2,0,51673,50.636465,-119.787484
54.107120726634605,-124.290477337013,185.19864347239903,210.0,110.0,20,0,39963,54.10438,-124.287216
49.26427434006598,-115.8495070440563,96.31236715137395,702.0,132.0,6,0,6091,49.268375,-115.846154
49.68710403253406,-124.88289035225918,176.63054180985762,240.0,110.0,42,6,85409,49.688819,-124.888987
48.63401563182653,-123.55409274768054,28.0,870.0,110.0,6,2,75057,48.631684,-123.557206
50.879068197123935,-119.88855056183407,113.35233582530385,650.0,132.0,6,0,59284,50.877588,-119.888653
50.24145564001437,-119.34263830144658,164.1085271459244,1722.0,132.0,6,0,16514,50.241435,-119.342662
49.440635743590505,-115.7998153407691,36.018819744455335,702.0,132.0,42,6,100833,49.437436,-115.804729
49.01475093502155,-122.3301199646003,185.0501229879327,1332.0,110.0,2,0,33357,49.002711,-122.338473
50.51251329178928,-119.22253632729542,109.31885734015245,1722.0,132.0,2,6,82966,50.515153,-119.222287
49.1157804290221,-123.82324204680883,69.4388512996341,56.0,110.0,2,0,20154,49.111913,-123.823123
51.56939171192136,-121.15897846263142,24.0,756.0,110.0,2,0,37715,51.562631,-121.157711
49.101155908167534,-122.54088014782866,42.394785945116276,1332.0,110.0,12,0,35084,49.097875,-122.544569
48.80690351567298,-123.47858332293467,56.558775797690664,272.0,110.0,42,6,81255,48.813654,-123.475666
51.862899050481644,-120.86992305368764,51.047611181440374,756.0,110.0,56,6,77818,51.86423,-120.86966
49.89728948605138,-118.08889377197463,70.0,702.0,132.0,6,0,775,49.89752,-118.089788
48.74624938287438,-123.21547232173339,18.0,272.0,110.0,56,2,62238,48.747711,-123.210689
52.21133550386915,-122.08808380191,20.820951503204586,30.0,110.0,56,6,72751,52.215858,-122.090255
49.01117227792983,-122.282087906736,52.75413394485938,1332.0,110.0,12,0,10417,49.003788,-122.282289
48.42661141732848,-123.54060141065462,5.0,930.0,110.0,12,2,29795,48.428178,-123.54173
49.16653023938453,-122.58514257028334,287.919249312762,1332.0,110.0,42,0,65701,49.170521,-122.584785
48.64314836184351,-123.62414466835646,82.0,870.0,110.0,0,6,113305,48.643786,-123.625284
49.81890723445102,-119.48274376065208,187.31414715889687,1722.0,132.0,20,0,26322,49.828711,-119.478474
49.28792483918204,-124.35939515538051,4.0,1122.0,110.0,12,2,51064,49.287519,-124.35885
49.53568487292996,-124.81685007222491,5.891756118678861,1056.0,110.0,12,2,12989,49.536077,-124.821611
49.45961237956702,-120.41238252159026,72.32323032196985,2970.0,110.0,6,0,17488,49.458572,-120.418378
49.0061913721084,-122.58113772333066,165.28119244687068,1332.0,110.0,12,0,41874,49.002574,-122.574767
48.361775249627,-123.55540095747794,0.0,930.0,110.0,2,2,33117,48.349196,-123.549476
49.373416369578045,-123.33129860323149,35.0,1332.0,110.0,20,2,31540,49.372488,-123.329373
49.5353627998718,-124.66029871151252,3.0,1056.0,110.0,12,2,76794,49.52819,-124.657638
48.71916673869546,-123.5723418505817,213.04203100625287,306.0,110.0,56,6,84621,48.725162,-123.57212
55.885572450162414,-120.21754495630718,109.58916524024211,1980.0,110.0,30,0,11788,55.859697,-120.194297
48.789302482441634,-123.69199839473511,10.0,3782.0,110.0,2,2,39444,48.793623,-123.690199
48.66592271956096,-123.55949283140151,10.0,2862.0,110.0,2,2,27245,48.665554,-123.561137
48.572803548998486,-123.4850293322534,20.0,600.0,110.0,2,2,35860,48.575113,-123.479891
49.44291654206062,-123.4325884460301,2.0,1332.0,110.0,6,2,72259,49.440944,-123.429577
55.7698538142266,-120.73866551996319,41.0,1980.0,110.0,30,0,16464,55.772373,-120.729271
49.310141212193265,-119.7191089349649,65.73719536130527,2970.0,132.0,20,0,43294,49.315818,-119.722275
52.1134453989481,-121.90994484116223,130.50989455531177,30.0,110.0,42,6,76968,52.119914,-121.910787
49.96754895103968,-119.38411689459785,47.19546377042772,1722.0,132.0,2,6,70231,49.968283,-119.382561
49.22036908013114,-119.55211899838812,19.304831830911038,2970.0,132.0,12,0,5146,49.22547,-119.558775
49.66944359527458,-125.0326642440004,21.074206827166886,240.0,110.0,6,2,12336,49.670547,-125.027353
52.44071333761879,-126.3315276366144,51.18430274971875,156.0,90.0,72,6,93711,52.385151,-126.102896
49.160530049951284,-116.2755838624741,141.7745476491385,702.0,132.0,42,6,100590,49.159691,-116.272317
49.04081348581722,-122.84065159907566,326.82794342206233,1332.0,110.0,12,0,3320,49.046175,-122.84156
49.16679041825573,-123.85683678698882,4.0,1056.0,110.0,42,6,73216,49.167108,-123.861625
50.261187583854735,-119.23279132634735,106.92459364141094,1722.0,132.0,6,0,15123,50.257113,-119.238708
48.64314836184351,-123.62414466835646,11.0,870.0,110.0,6,2,46931,48.645369,-123.620213
49.05380655363658,-122.71589145271406,298.36465218495044,1332.0,110.0,12,0,8832,49.04847,-122.719234
49.089761300812796,-122.79783419774726,373.39359004733876,1332.0,110.0,12,0,53804,49.09147,-122.807748
48.752615387492426,-123.75807026360692,79.97350392603778,2070.0,110.0,2,0,30332,48.755555,-123.752998
49.174236631778335,-123.79187052753154,24.0,1056.0,110.0,12,2,54474,49.172922,-123.786926
49.23864329360782,-124.07073515812885,2.0,3422.0,110.0,42,6,69501,49.23902,-124.073975
52.43070256851559,-122.29069283939623,55.39346553594811,30.0,110.0,6,0,52800,52.42931,-122.28719
55.83197499890623,-121.79635837779708,190.0,1980.0,110.0,2,2,49789,55.832059,-121.796992
49.04415635939456,-122.65913010834697,194.43858965361838,1332.0,110.0,12,0,58707,49.040114,-122.653179
48.86214642221246,-123.54912298692007,0.0,272.0,110.0,12,2,27991,48.859798,-123.553462
49.35845255773802,-120.03081675752321,6.0,2970.0,110.0,6,2,57000,49.363007,-120.036538
49.285826454002304,-119.63387842874232,31.628653533629173,2970.0,132.0,6,0,22155,49.283628,-119.63261
52.06485891804191,-122.1126327446942,148.35021356383965,30.0,110.0,12,0,57808,52.059868,-122.11678
49.18157059303258,-119.75954097419543,34.96223021750134,2970.0,132.0,0,0,33721,49.17616,-119.74493
54.28567257260518,-124.24319853014575,144.9172328366929,210.0,110.0,6,0,54557,54.284099,-124.248111
48.630677163353795,-123.4175778543132,50.35288503988211,1640.0,110.0,12,0,1279,48.635808,-123.420744
50.64533163326609,-119.95561794670897,118.81875277957342,650.0,132.0,2,0,54387,50.644554,-119.953439
48.509917693445544,-123.51822770478282,25.0,600.0,110.0,20,2,79493,48.507609,-123.516269
50.217329674064274,-118.83193679904574,103.27643635830007,1722.0,132.0,42,6,79627,50.217533,-118.832859
49.507550267684664,-124.6428429325369,3.0,1056.0,110.0,12,2,53401,49.50477,-124.647233
50.01664850083098,-125.15450819624677,27.385579553564035,2652.0,110.0,12,0,39597,50.015845,-125.156222
49.79754499291802,-124.48184343220404,174.7878926187539,1332.0,110.0,6,0,21898,49.7951,-124.46825
