pca1,pca2,pca3,pca4,pca5,pca6,pca7
-15720.79317,-3176.699882,733.5231954,127.0759456,1.558444477,-1.312766506,-1.359623772
-9070.702523,-3311.070722,-158.3152628,-87.13526746,17.31079603,-1.849290905,-1.212747009
6668.815378,-112.3877819,-443.1068328,177.9542302,6.746862794,1.471021417,0.738955249
-33019.98404,810.6882132,-396.3426211,-37.42470891,7.851729091,-0.035791407,1.070145958
49587.67101,660.738139,507.9076075,-39.21213582,-4.820669236,-1.856807409,1.200224185
-8995.78021,370.0941784,-402.1142187,125.1789452,7.335026833,1.005710896,0.889519026
56098.34701,-119.8930266,-505.8954209,23.41403567,7.885131611,0.922165413,0.819288239
-40852.63773,-215.6399354,242.9949834,71.1498615,2.614918546,2.624496598,-0.392009235
26017.86378,755.2886225,680.1847348,-9.184047221,28.40229386,-1.004686168,0.384284527
-4480.915074,-2512.703093,79.49245331,-26.00313325,-9.802410433,-5.383702149,0.477995467
10190.59205,-2877.365362,36.92246597,7.047498966,-10.15019557,-5.408460053,0.896940882
39521.15801,-480.4516348,-353.2356059,-47.09068739,-10.55530625,2.273007093,0.590774017
-7421.665049,-1664.442529,-229.6005488,10.06996177,-8.222653346,-2.382292998,-0.704775421
58070.79865,4127.484096,-79.07618396,-25.43528429,22.92154554,-4.080749252,-3.632254788
18590.21603,-430.0460669,-78.37503568,-15.66882792,-15.71177249,3.126492603,-0.369038904
14033.54189,-2076.006577,-392.9932551,26.3307469,-8.163170628,-1.935252515,-0.702248944
-7723.835726,-3332.775854,-160.2583276,-82.55920551,17.29426767,-1.796048766,-1.263734897
15624.09466,-1780.664718,-260.8455214,77.13662099,-7.98578703,-1.983593268,-0.776583621
-3786.262336,-1192.691541,154.9705341,-83.29020247,30.69089907,1.436553166,-0.340408631
37440.41588,-3257.649951,-5.359079362,-38.73265879,-10.26344471,-3.286350556,0.095233391
34173.49952,4831.62457,608.0496219,-11.89759834,31.90848718,-4.046707434,3.401183769
-19052.93591,8718.407627,61.97783108,-129.4571335,12.49917687,-7.578618566,6.996791935
-864.0100129,-1127.591345,677.3549979,-9.16269534,18.19876587,1.838547317,-0.413050127
-16768.51603,-2003.413307,697.5902903,91.09499626,4.003437523,-2.110173417,-1.128595345
20237.31034,-1107.0778,245.2114509,-63.20964167,-17.00268605,1.589446253,0.596587706
-22872.64527,-1038.458053,175.1002419,-45.69664987,30.57754774,1.41083081,-0.304274505
-5612.653583,5082.581381,731.4914054,19.39074848,23.23799187,6.643343817,-4.18978339
44801.14309,4996.147644,605.7155991,14.33615302,4.412410999,-5.79022604,4.559121978
-32998.71362,792.4994705,720.4115902,-5.731193154,4.314873718,0.11431662,0.718576549
-29452.74842,-824.2778578,-240.226886,117.9566424,-15.89586745,2.521515445,0.725427359
7521.47531,-38.82337138,-445.6687829,50.7344154,6.983979035,0.850016594,0.777502154
41899.1817,5853.931344,29.96550351,-83.38281064,7.911119798,-8.758538051,5.742205446
30886.88867,3046.734933,-406.5717937,-27.34400647,-17.62015752,-1.064491803,-1.527265247
-4380.021756,2905.666858,-89.1075909,83.00794226,-19.55695548,-0.907373086,-0.767476176
-7741.433221,-998.5677123,-264.2031527,51.3213641,-15.74578728,2.445728704,0.704484054
-30798.27297,-2452.030783,93.23942572,-24.26885393,-10.18214113,-5.369085433,0.84195563
15007.56039,3077.027703,-400.4464274,125.7576237,-17.94655516,-0.696498571,-1.463815372
33892.54744,53.44211,686.1781425,-30.07816618,4.14636895,0.530034168,0.494859808
-32275.4505,-61.63999541,-19.64107708,28.15970095,-16.08427695,3.025089232,-0.271582967
19468.62297,-1228.897264,-292.3015187,-49.69594018,13.40568385,2.0909217,-0.086280463
-11884.37789,3431.51919,-351.5393996,-10.18496237,-17.79237304,-1.408673473,-1.411623917
-22886.19054,125.8900858,-404.5247676,150.2386447,6.598119025,1.149275293,0.852968617
-42646.61025,274.1542784,-378.3463595,123.7056549,6.47190554,0.894394828,0.891457946
44193.93959,-1538.985539,-317.1591976,-79.38695771,-2.674511689,2.289632778,0.278069007
10383.25352,231.0028079,754.1467334,42.61111261,3.833644897,0.637609902,0.570986979
15098.1236,-156.5571146,648.4744733,202.5766846,3.38877455,1.505707507,0.419896699
41225.59687,-2748.720385,70.98571205,199.0590331,-9.576775328,-4.193556162,-0.291787668
30773.86145,-655.5218273,-63.61866242,-79.81295391,1.041534338,2.651408793,-0.548963679
18829.63624,6265.896217,-24.25247771,-71.73845416,26.34507619,-4.790885962,-2.940726134
-11245.12148,-69.23747537,-283.786117,-78.20351938,-11.82998213,1.826596314,0.756373298
-27321.47357,2420.580449,-2.951281031,-42.54884896,0.879782257,-2.13082179,-0.209414711
-26206.56655,-3463.815126,-187.9043183,44.3859935,16.7287468,-1.346158508,-0.93164252
-22691.54964,3035.373771,-70.50612994,51.18166323,-19.66298202,-1.01326313,-0.766420568
10002.0571,-3654.441517,-230.3033702,4.71871725,17.14638736,-1.312690317,-1.020500053
-26523.56699,-657.6976899,291.3858844,-87.63018342,-17.06637745,1.601730606,0.538530381
22800.90697,-324.5188769,-328.5345764,-100.1230909,-22.58671668,1.959146344,0.899932835
-23664.03272,3521.415175,-337.3473974,2.221682385,-17.87792035,-1.465814519,-1.422237036
10290.80403,2484.702201,-358.7129706,-30.50956464,-19.23603102,-1.068120836,-0.771433447
51626.10609,-536.0111733,-365.8871731,-77.89238045,-22.38988283,2.22644367,0.881708123
60412.47067,7848.368157,661.6070466,-73.51918627,-6.694106525,1.108111931,4.849465497
51240.89325,1227.992419,229.4690608,-57.46386154,23.22204094,2.354764547,-0.643989495
-38060.82497,487.2564306,292.6185041,-85.26941034,0.999320586,1.247193064,0.424060325
-226.3616149,1399.987114,267.3158336,-69.67239831,-3.482970961,-2.243651871,0.530125619
-40265.29998,1634.785626,-126.040998,-68.99055409,-2.497437557,-2.699953954,0.766918908
27072.74098,-1710.387163,269.3387571,-15.26864369,-9.269104598,-1.901867008,-1.900289042
-41596.50834,288.524382,-369.9962196,270.9672608,6.417486549,1.536852423,0.827340617
-10992.44934,-1057.886926,154.8057806,-17.89548343,6.802694658,1.83884506,0.166882128
-24419.34772,3071.592425,-66.78188264,140.7816082,-19.68204761,-0.856427575,-0.719429625
-39027.29727,874.0532903,722.9339894,96.31691857,4.306709523,0.25038141,0.780551527
3806.45736,2803.904555,-104.9684281,-26.92670144,-19.51108787,-0.998771374,-0.912254894
-40875.97613,-322.4962955,-190.9936924,-102.7665345,1.851028015,1.90611347,-0.138795404
3316.282532,-1080.186387,-290.0864768,-47.30912428,13.40743022,1.997077611,-0.065422751
-6823.185755,-1103.472411,-251.628761,-43.72934616,21.06431787,1.758381144,-0.072779542
-15872.27234,89.09206111,-414.0006451,163.8615843,6.67120243,1.261831926,0.836433482
7169.727256,130.0252799,235.1810171,-74.64373734,1.266785949,1.595328525,0.369747567
24922.0393,807.2523458,516.3074552,-26.68596166,29.00317382,-1.731519114,0.563671532
34600.39698,-3961.678015,-259.609811,-51.79010368,17.09279934,-1.245489001,-1.017711326
48108.35379,2797.42837,-442.7730573,138.7429547,-17.78944863,-0.40550214,-1.52146874
44641.10594,4749.693068,-251.186553,-51.65839887,34.6295508,-4.081640166,3.599611348
-30244.08713,244.6235385,705.5632472,203.1740376,3.21236607,1.000446454,0.668384349
-30876.98374,439.0426697,286.4532334,-82.36422622,1.054450131,1.234690385,0.542824564
-19168.21575,-1137.182344,239.8244409,-76.4717822,-9.728393381,1.862412223,0.522558217
-34209.85608,328.9847369,-404.9413421,-72.48312386,6.918510656,-0.1100784,1.030202254
-35750.72359,235.6371186,-377.2071241,208.0098275,6.472777378,1.325409667,0.858183429
-18577.46947,-589.8072913,-249.4711728,-59.27137643,-14.11113204,2.257991305,0.645796411
-14286.14902,3471.717518,-358.942577,-1.242489909,-17.73597078,-1.561684367,-1.295767226
2193.881862,-3010.606253,514.41767,3.356953835,-12.0366675,-3.144969624,0.042673485
-2647.475366,3386.038746,-375.8228659,3.657798836,-17.65156704,-1.441237971,-1.372260277
-4485.946414,576.3259747,-419.7692297,-46.83763087,7.97280046,0.265747363,0.965205447
1390.144931,-1156.470037,138.7331273,-8.075002592,6.864929215,1.947582084,0.090839242
13955.91698,-2312.599925,-172.536318,77.44917366,6.648137799,-2.225838845,-0.871969688
-4214.941977,559.4995627,468.3164819,-33.62829721,5.165599414,0.401300711,0.620453685
-6255.823869,-2691.325645,534.6642494,-0.067380545,-11.61553087,-5.323024237,0.693934951
-13494.16816,95.26303485,-425.8968591,182.5368296,6.752522557,1.269353651,0.869161437
-10117.36281,-2915.58789,45.23347062,4.586526355,-10.59571323,-3.192405838,0.305591907
59448.38959,-2685.327452,-226.3810572,9.443809662,6.91590691,-2.093017202,-0.983087624
-39389.44735,-3510.433529,-235.1552879,94.24400831,16.52495342,-1.232650414,-0.83773292
-16225.75782,-3406.734346,-189.2832172,-34.06791947,17.06527971,-1.523501097,-1.091301742
53864.40053,-3280.956974,527.0150282,77.78057972,-11.74423898,-4.872622762,0.825898734
13707.69542,213.7074154,-451.9432954,11.00424771,7.637589101,0.635244852,0.877556205
14773.46509,-875.8921015,-161.6094228,-93.18608762,-15.35469566,1.7018309,0.629807863
-38636.27162,-3384.28005,-162.8221059,-44.70417004,16.63721455,-1.557089259,-0.991619457
12544.40598,-3398.623363,-25.10438737,90.41918637,4.005125039,-1.194596066,-1.206196717
-44345.39209,5360.022934,175.5281157,-44.74335164,-7.135889882,3.151893941,-2.797550797
-8074.188961,66.55772581,-433.4543384,78.0087493,6.871297584,0.799419128,0.923254497
-20283.86886,2640.120712,-295.6435223,-44.87005405,-19.64254114,-1.454798032,-0.023127066
24559.44636,-1272.605716,-297.1989229,-79.85703334,13.4398247,2.058470526,-0.103680032
4070.495166,-2993.986357,39.01636604,-66.46394847,-10.45228435,-3.545316285,0.168460896
-36169.85376,-1969.524423,-78.14432116,49.90995423,6.166139118,-2.343326455,-0.870866494
19817.05856,-293.8179843,-324.6962685,-99.30397802,13.40024517,1.589192069,0.180927568
-33907.16668,296.4201696,-401.751294,94.78137844,6.763458109,0.655967384,0.96953227
-21221.97617,-892.5375305,-243.8737773,-15.84940979,-15.8005569,2.137917023,0.710047934
55885.92238,2203.11835,-421.7536081,85.32449843,-18.85876924,-0.380226028,-0.969740829
13719.97655,-2188.31282,671.7995782,81.00360366,-11.73544275,-1.605740841,-0.946307633
-22438.99871,524.2369692,-407.2926164,128.0838146,7.413557952,0.828702578,0.932078136
-29245.94696,795.6088904,451.6554069,89.25402078,5.179043119,0.326319939,0.874869339
23332.66418,-1976.340833,-387.071784,-19.61536643,-7.797167011,-2.472427238,-0.686770244
-13510.37356,-2537.048568,86.3751751,-79.72128842,-9.996995204,-5.43361251,0.707318335
42498.4662,5053.213891,536.692843,-67.56652872,4.700535932,-7.266690675,3.076776259
-632.1382662,-952.8125554,246.6101948,-67.0437604,-17.06040772,1.57338496,0.694629943
11744.83911,-1679.515134,-254.4764748,-69.85589387,-7.796592228,-2.536058422,-0.86503071
-30713.87969,450.6711514,286.9717916,-96.34914413,1.08050274,1.114881734,0.497179216
-15358.66363,-501.1825604,-233.4853509,5.282429215,2.02616313,2.247810394,-0.037613881
-11426.29226,-1835.449612,-342.8035274,-14.94458739,-8.264598528,-2.513755448,-0.524290934
-3414.875213,-1070.213609,-286.6479349,9.798767661,-14.72003926,2.632916789,0.514533857
43078.19936,-1499.913396,-314.908272,-33.86962406,21.34439535,2.11516799,-0.229468684
5093.076148,1383.371363,-215.2287722,-103.6114849,-1.900872607,-2.890631778,0.800427206
-21374.40706,163.3720367,700.1572639,88.13419848,3.284750475,0.710127819,0.609818003
-22659.41193,-443.2709542,-222.3603705,-31.80536371,26.99049926,1.805400009,-0.561817006
4253.33537,-1283.648978,209.4848655,-57.75841873,-9.524688812,2.007224903,0.474840596
-25740.73971,-2494.655551,698.2532016,143.0589632,-12.15716679,-4.761761031,0.574378267
-40240.29966,1907.882519,559.7405871,62.61642737,21.86450857,2.2092472,-0.469736277
-18753.72508,1498.525674,-152.93605,-51.24474704,-2.308499641,-2.73607616,0.892766631
-32058.30866,-48.74046148,-16.31162388,-43.14075285,-16.02043437,2.725176455,-0.156091627
-7800.535474,24.81257754,-424.314512,167.0079832,6.711012283,1.31766452,0.764729791
66047.32435,-2187.218084,-334.8560134,287.5771269,-7.791169139,-0.859441994,-0.908918858
-19955.41116,-575.7013328,-248.9821484,-34.35640348,-14.12058575,2.329122758,0.666708832
39849.10555,-1501.390491,-311.5515011,-82.09466567,-2.692850001,2.232100065,0.282424512
3209.111968,-2786.909131,49.24235034,-22.32227693,-10.1171548,-5.121818926,0.703334111
33604.43202,391.8486909,50.74417804,-58.53270044,6.81785056,1.337183615,0.357545074
-35167.99501,682.2847269,459.6220523,-6.317058738,4.876020494,-0.014046397,0.87422755
-15230.91388,-1101.250085,165.7382639,-30.97354762,28.60989647,1.550695419,-0.268037758
16526.12961,2506.51367,-371.0246661,60.94387003,-19.09554724,-0.723469906,-0.867717374
-21675.39072,351.708192,275.2192159,-89.69212362,1.076350744,1.362613689,0.395764867
-1673.182805,-1115.950326,-272.1379899,57.25681737,21.13929523,2.127900478,-0.098274147
-4791.179055,-2871.090627,554.0517737,-9.877008664,-12.00082296,-3.813146747,0.077321395
51760.24412,5623.82252,-312.5801537,-112.3433856,35.75530941,-0.43506839,3.700685833
16333.86521,2169.879886,-74.39140435,-50.76151071,-20.62067715,-1.456820629,-0.222023636
5374.232884,-1301.648209,208.7363276,-71.25774193,-9.530971485,2.014735086,0.453602308
-7453.180104,-998.1193865,686.0765327,-15.62539284,10.32332671,1.995560856,-0.253155794
1365.266202,3870.730931,198.9180369,-39.28254433,-9.379200173,2.103513124,-2.91875293
56106.7695,-2620.412349,-231.8382797,63.62589973,6.977107597,-2.276917381,-0.77601939
-10931.45184,415.9006614,-420.2428794,-2.725721513,7.518332953,0.368944112,1.015402113
-732.7659014,-31.47181521,-433.3454291,169.7632982,6.755926099,1.38801656,0.793100886
-437.3483316,-648.4067936,-254.6709442,-67.3592239,2.097191113,2.311439805,-0.21701952
3460.017324,-2800.854876,60.18154682,-7.579903142,-10.18243557,-5.009553896,0.677213606
-23106.67355,-1165.558839,169.0348231,-43.63964313,21.34533359,1.834124094,-0.02805227
-957.02478,-1713.361466,400.8139537,-24.72183528,-10.15646632,-2.584655855,-0.914189389
-13720.06778,108.8428859,-441.1569454,133.5473379,6.849807122,0.937694475,0.956078768
-6037.609485,2115.478242,-324.0304401,-68.5124509,1.672925372,-2.228767825,0.076508824
-43227.24505,-488.9597986,-88.06146484,-107.1231453,-15.83175612,1.223525546,0.782460407
56689.23958,111.4119824,340.4021549,151.6164922,5.648046765,1.151676321,0.644335895
33909.01783,292.3734945,373.8388206,56.44648111,5.549383567,0.655037493,0.675642465
-9382.499834,398.0307551,-417.0814191,-104.7651069,7.555127481,0.046790261,0.983785332
-26083.63802,4503.5557,166.2804981,-21.46056334,21.42018268,-4.630566245,-3.097662859
-6576.872352,101.5809183,-446.5484247,63.56934593,7.015830731,0.659783726,0.960078558
-10064.08546,-785.7003839,269.6590094,-67.24690091,-16.96825776,1.77351124,0.548294033
5214.266899,-1089.239187,-290.1474498,-33.61599811,13.41561291,2.055443109,-0.075453856
-18224.17169,-998.6245941,167.2066273,-83.64419479,6.789479209,1.525662354,0.191228724
29691.86055,-650.8930022,-65.31044595,-78.96421296,1.037051673,2.576485456,-0.519110639
-25958.5946,465.8201387,-384.7436511,242.9120468,7.108658056,1.428610917,0.90693622
40688.95223,-1021.984606,-304.673796,-63.87561691,0.236087981,2.363742679,-0.127341007
-19818.02752,-2054.085458,-126.0956242,-21.5059376,6.479945424,-2.748084286,-0.745370217
42837.81784,5080.605643,651.3657724,-5.856452273,3.396814981,-4.29781556,3.039192666
37799.3951,-3507.572719,-44.26649416,-58.0580422,4.367731413,-1.723208419,-1.30992233
-17801.49314,440.2187183,-390.8625574,121.7462777,7.285692074,0.934028559,0.911333273
51748.10895,-985.3280498,127.1047724,57.67466098,3.089407388,3.285693514,-0.631277763
-36828.2897,-620.5666063,-245.0622655,-95.15590045,-23.49354912,1.768630737,0.833443206
-6190.50461,-2160.048896,-152.8253202,89.76001958,6.533514462,-2.293346127,-0.748433693
24333.96461,-322.7571832,-330.7545581,-91.58865007,13.43662335,1.666217355,0.168002156
-36480.61294,-857.1534043,191.6668237,-73.56018465,6.661647826,1.380825353,0.193867963
-33589.39995,514.0643436,-369.9716515,139.4271035,7.073340767,1.038609934,0.81464677
-37731.48646,75.39721413,-4.571536415,-52.34737952,-15.91377563,2.702005047,-0.354371422
-41053.0939,174.020481,-247.3142478,-117.9747306,-22.96679594,1.500346054,1.081310059
-24713.67986,2814.859053,-317.7077603,31.7868277,-19.3608502,-1.124004403,-0.733365622
48896.12162,2251.438907,-409.5342984,16.8197671,-18.8869824,-0.68991961,-0.931629203
-2006.231779,3258.180505,-211.6115645,-76.08981634,-10.36244902,-0.399713522,-2.045499687
1681.256455,2918.401975,-105.605902,82.3107627,-19.38061106,-0.888944581,-0.939340379
48142.6588,2959.048064,-435.5485654,119.1536009,-17.48084161,-0.582470109,-1.535133085
-37403.38781,123.9581134,-253.6022895,-102.5900393,13.00013776,1.255882962,0.283423563
-42359.60814,3654.896486,-328.1003238,106.6213813,-18.02128531,-1.227181166,-1.256357624
-35651.36572,-785.4630442,720.9963003,-4.379610847,18.13121076,1.623752221,-0.276127233
641.0587202,4764.315424,-10.01639542,44.44351767,22.91913069,-4.359134661,-3.547280613
45733.37613,-928.4216713,134.7327905,56.78223748,3.07377507,3.191169342,-0.557694209
1442.660678,-1663.522736,-234.1007143,-80.17493497,-8.00290726,-2.605195472,-0.77560809
1862.849914,-906.3248955,679.0807723,-26.14234237,-18.30060902,1.990709338,0.419630544
37352.26882,-1546.290441,167.7451873,-55.84686573,-9.333165599,2.267620337,0.378899488
-5618.095472,-431.2156252,284.2725983,-76.53660804,-0.23632974,2.486898281,-0.501439027
-14495.69222,-1870.94003,-354.3816613,-8.595884222,-8.353413244,-2.068578055,-0.599592906
18009.91649,-24.55768645,-469.6216103,9.0294804,7.295193078,0.287864281,0.996379656
12744.77408,2344.440916,-332.3947509,37.83420401,-19.5724458,-0.817727883,-0.03485565
1968.177988,-1295.62587,213.4159126,-77.44974638,28.39868009,1.530573602,-0.341775407
-6114.603572,12.65295425,-429.0319583,218.7947484,6.708522852,1.542002561,0.792589875
-32173.52753,-70.32590259,-20.99953601,52.40941444,-16.10855133,3.110880204,-0.268725217
43443.06853,-510.2634859,444.8762594,-47.83503984,-13.03530521,2.308133437,0.312116981
53178.78995,-4109.61039,-283.5140454,-41.25223032,17.19263516,-1.076272353,-1.082746244
-32208.5222,-73.40201338,-17.54375352,-15.70181197,-16.08925071,2.884923448,-0.275507832
-18148.848,145.5290374,-418.0932019,24.44985002,6.825963362,0.540124986,0.89102039
-3525.518276,639.4083743,286.9383225,-25.04045055,5.898446859,0.984460434,0.483812899
3671.555189,-1254.02244,211.3262873,-59.06163588,-9.482371971,2.000818471,0.416523127
3425.455154,2598.915972,-355.0301346,70.2798912,-19.19793351,-0.782908332,-0.824288125
-24481.51437,167.6365645,699.0658431,187.1018857,3.189166524,1.163009138,0.53107652
58203.89174,4420.246989,511.3790821,-33.03445607,21.61952126,-3.250955461,-6.442046433
-25512.95805,165.8659284,-401.6820837,160.10346,6.617039068,1.173639768,0.857803927
-42863.44313,301.6136935,-368.3714635,270.4580712,6.416321213,1.518936158,0.832984469
43494.49725,2952.690331,-426.101649,45.95229881,-17.56861643,-0.704691782,-1.623084245
-30803.62229,-880.3954749,182.8146561,-78.65280642,6.750334633,1.47483258,0.184375201
-27062.17856,-2051.889545,716.7684909,2.45630632,3.714461601,-2.486542649,-1.057248927
41035.11482,-1579.592923,162.7809701,-49.39719518,-9.322656817,2.328466799,0.348889034
-18503.16897,-917.2760151,-256.1485991,160.5067553,-15.85831641,2.756595233,0.734076777
-24060.2662,-2231.124151,157.3831242,114.1955741,-9.919134085,-4.944150441,-0.080542684
-17438.93596,-3436.424945,691.701341,37.31551176,14.20101141,-1.438399951,-1.203105143
53026.86001,-1288.155473,189.3189072,-48.14583267,-16.61765245,2.285409226,0.350454362
40779.12541,6507.757209,641.3618349,-64.64034885,27.25221433,6.57673299,-2.539250858
-7388.859387,-1251.854412,150.7789532,-74.68319613,-11.46649466,2.071709202,0.647352119
8995.166849,-2640.050809,595.7857109,-18.31247106,-11.43872399,-6.04732803,0.581811251
24021.68032,-1367.338689,-291.7883009,-77.30787488,21.22229862,1.954665352,-0.226405316
17101.24496,-3436.955594,-30.51010194,83.81635593,4.024759537,-1.197379037,-1.252738472
14618.18041,1362.176391,-201.2066218,38.45546147,-1.892839698,-2.155349859,0.64797733
-15404.93056,132.4797754,-423.4120863,181.6794423,6.78012661,1.219207366,0.836262584
-10599.55715,288.5630117,260.5650255,-74.51592342,1.189260847,1.417854619,0.455265689
-3369.219534,2664.922216,-345.3274045,47.69540379,-19.19991423,-0.900437757,-0.781188118
62329.30536,4454.855517,542.5719683,60.42805217,-8.244141206,4.491802738,-2.82022086
-1335.676358,-1796.790937,-357.5603884,-9.722091842,-7.966832204,-2.44571205,-0.561863401
-6584.054097,3207.909729,-369.3855624,106.612483,-18.14876347,-0.746793773,-1.395604382
-11460.8577,-331.1794896,-9.726136554,-95.21670806,0.786638144,2.297611743,-0.358554351
7216.770235,-2189.778858,670.4020283,31.65747668,4.172826781,-2.176988989,-1.20733041
57305.95487,-2878.490736,-90.04989723,11.95407227,-8.947079368,-4.776991923,-0.262847391
53643.74031,-1663.861527,79.90108222,-27.87468026,28.96845633,2.063312513,-0.472748071
-23221.58748,-669.8252498,275.7540237,-57.95189006,-16.99313607,1.550595891,0.71338171
-31972.31001,-590.1399096,209.3574575,-91.33949991,-16.76459553,1.322641865,0.757394916
24143.69681,-1366.367576,-291.389146,-88.25636352,21.23095363,1.884032657,-0.216407196
-1135.184846,528.6084773,-392.3328754,-39.82633458,7.847949518,0.49705771,0.873217277
5111.191462,-1574.623259,329.9569036,-35.37851773,-8.551881523,-3.668158557,-0.734285111
29328.33468,-421.9067729,460.0791542,-56.45251303,4.824887511,2.521440439,-1.129717547
-37762.717,50.99820084,-11.90758232,13.98279011,-15.97422621,2.953782662,-0.288592796
17781.4453,-2109.352232,-384.1399496,-64.6226608,-8.141682804,-2.352620804,-0.656004337
2416.08985,3672.278744,-229.0028669,175.0218188,-8.543678581,0.639582949,-1.978155689
44408.99535,2738.323075,-275.59559,89.43677555,-18.46791798,0.33824731,-1.904507078
3561.774012,149.7885065,242.4189335,-68.862898,1.217378798,1.617610239,0.398978116
6140.811213,3358.364806,-223.2837066,-62.01981798,-8.995027377,-0.431299766,-2.059016763
-17093.71831,-994.8670839,-255.148589,105.2866816,21.02866676,2.183774423,-0.059206487
-5486.216282,4217.134731,173.9391716,-76.16922172,21.22272677,-5.206432442,-2.801182437
13874.87132,-3453.724789,-182.154926,-67.11614839,4.489642539,-1.476514431,-1.264605434
12166.63388,-88.90657157,659.9862126,68.1246369,3.508025052,0.913650826,0.460999354
-4594.462538,-1015.981042,-277.0669141,-8.600404002,13.33924692,2.069738963,0.013567694
13863.82242,-3083.74673,630.2349391,17.26516337,-12.34658211,-3.18359651,-0.02987781
-10821.43006,2531.762519,-298.9257123,-38.26681629,-19.67757784,-1.248653307,0.04192261
7284.527372,-1197.134632,-269.527604,-100.0007939,21.20798834,1.673844933,-0.141856072
-17796.9905,-27.12189048,-278.2021186,-83.83843778,13.11728731,1.461465548,0.287241479
30310.35669,1312.771571,-174.6410082,-23.73147314,0.260515593,0.265827913,0.469153462
46331.44847,4612.896901,54.87670128,-14.6116478,-6.663626263,3.811504488,-2.973878133
11915.82275,-2161.439631,-386.6536376,-30.44946208,-8.352194296,-1.963986277,-0.673833667
-19285.66089,-2253.75206,675.8642705,197.9119117,-11.54404588,-4.616190177,-0.318742644
-32229.79164,-105.0417898,-19.42332075,21.20694673,-16.16583301,2.882456116,-0.178694065
-6398.203041,-3157.312665,9.39829006,-19.3505275,4.100076521,-1.837467318,-1.159061838
-10786.07501,-1574.361959,-226.9600156,63.92558545,-8.140556384,-2.221554871,-0.703639547
5676.023026,2861.561469,-94.96497221,-111.0605076,-19.35055096,-1.593808926,-0.839563521
13530.39378,-2140.037772,-128.0473228,-75.39726147,-9.069859682,-2.384800459,-0.690151912
-24422.04636,273.626349,-423.0560771,43.87583547,6.979438897,0.410071206,1.001490189
-40410.74983,-691.6625669,728.7612337,-40.19865195,-18.76198801,1.632042756,0.573288347
-12105.21315,-180.2510504,387.2464104,16.46681934,3.769927357,2.270963174,-0.675515895
-7412.352153,672.0509071,293.9161255,-86.53922327,5.905659688,0.717957069,0.480354278
-20821.29628,2217.673426,-313.5806936,13.59089517,1.536956594,-1.901818278,0.034642169
57511.525,-633.2837792,427.9777438,-45.25153668,-28.97527442,2.504153985,0.703435196
5194.769809,142.7268809,237.9491024,-80.39210315,1.246269396,1.568240095,0.317633447
-37340.24612,35.35337344,419.9988459,-62.85848918,3.693065377,1.738357387,-0.600834935
-30634.98981,-1846.463697,-332.5195417,-23.19505954,-8.651664483,-1.994371772,-0.671932347
3739.729529,266.3066912,-425.4642826,251.1537777,7.359026017,1.576540553,0.871726347
-10680.16566,18.57947,769.2430973,197.0908306,2.913588757,1.334516238,0.513938857
-22016.35358,2461.847846,-307.9019614,-62.99442597,-19.97687584,-1.599589245,-0.022726836
58445.68636,-366.5792875,448.0373971,1.931394028,4.472302145,0.637298935,0.529419056
-38959.09893,328.0541846,-393.2995736,172.4566037,6.663456672,1.024297368,0.86907121
8404.391927,-46.26566138,-452.470498,164.1389706,6.944501114,1.288355934,0.751664262
37774.98204,-2528.941706,-199.6359207,-40.52060105,6.788656693,-2.385397239,-0.896151026
56180.98403,-409.9991486,-516.8414637,129.843527,7.287944327,1.393770755,0.719042978
18806.91678,-1317.777028,-285.8224822,-87.4405588,-15.77442204,2.193387645,0.558728531
9721.563836,3887.261346,112.0395595,-51.04283485,-8.931096099,2.260800187,-3.270317572
47919.62146,-1080.08285,-361.797402,15.24285687,0.38358089,2.713786332,-0.148267983
50401.12664,-990.2142766,169.6287111,-60.28967496,-31.00195218,3.44210961,0.086378492
-9325.475619,4987.606809,743.1548479,-84.29410819,23.02568995,6.752171164,-3.492636759
40208.0694,-1501.741296,-316.9131494,15.91041231,-1.723912383,2.5704307,0.25197082
-44483.56469,-1516.8354,-158.7199536,-99.1048672,-8.743571665,-2.394192008,-0.769781329
-25617.06837,2257.162519,-300.6851222,-123.1165498,1.558938829,-2.413946313,-0.015127068
9271.7283,-1808.685347,-247.0383073,-41.43211286,-8.13212418,-2.388022261,-0.76329756
36221.22824,-1547.311588,169.4412587,-61.62989716,-9.357136147,2.280575694,0.371940236
56202.46113,6363.714435,-142.5660739,-16.73445275,-11.34865809,-2.086602683,1.867596449
43039.74753,-576.2451815,624.0188187,-18.75085533,-17.76131352,3.37561184,-0.739982231
-37030.69082,-793.7837237,-240.6165924,-42.33206295,18.10560749,1.729488826,-0.104274839
4743.060114,-75.13593368,-439.7911408,160.9120022,6.790673754,1.38016366,0.784116612
54254.07859,2851.368038,-432.7530811,-71.87262186,-17.49546965,-0.950916124,-1.654270233
406.121907,-992.7933011,681.4005076,-39.19244793,-18.49898426,1.890314332,0.416630012
14709.05198,3612.711417,-239.1392173,50.13290875,-8.34615419,0.008946382,-1.928895137
-42234.18904,-156.8628073,249.9753376,28.17031323,2.708669137,2.49195298,-0.409555661
-3066.537795,5.741335626,-452.2849854,87.55625475,6.892944224,0.946238968,0.902768093
36642.42736,-1637.58568,94.75133249,-61.31623053,21.69830837,2.147274783,-0.200720183
12465.79775,-17.23420934,-456.4022294,42.91126409,6.152107682,0.684548256,0.867529906
